match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId
10438149,away,Chaves,João Teixeira,joao-teixeira,J. Teixeira,M,178,78,M,138899,EUR,760492800,M,10,10,False,48.0,38.0,2.0,1.0,17.0,20.0,23.0,36.0,,6.0,,,,,,,90.0,74.0,7.5,18.0,3,97,1.0,5.0,9.0,,2.0,,1.0,1.0,1.0,2.0,2.0,,,,8.0,2.0,1.0,1.0,5.0,2.0,True,2.0,1.0,,,,,,,
10438149,away,Chaves,Issah Abass,abass-issah,I. Abass,M,173,216,M,873419,EUR,906768000,F,17,17,False,27.0,19.0,2.0,1.0,7.0,11.0,12.0,16.0,,7.0,,,,,,,90.0,44.0,6.7,11.0,1,8,,4.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
10438149,away,Chaves,Juninho Vieira,juninho-vieira,Juninho,F,179,17759,M,833236,EUR,848534400,F,20,20,False,19.0,14.0,1.0,,7.0,8.0,7.0,11.0,,3.0,,,,,,,83.0,33.0,7.0,8.0,1,23,1.0,2.0,9.0,,1.0,,,2.0,2.0,,3.0,,,2.0,,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,juninhovieira_21
10438149,away,Chaves,Euller,euller,Euller,M,173,63,M,336843,EUR,789177600,F,16,16,False,16.0,7.0,2.0,,4.0,4.0,3.0,12.0,,2.0,,,,,,,61.0,33.0,6.3,14.0,0,7,1.0,6.0,4.0,,,,1.0,1.0,,,1.0,,,,,,7.0,2.0,,,,,,,,,,,,
10438149,away,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,180,2876,M,352448,EUR,811036800,F,23,23,True,6.0,6.0,,,,,6.0,6.0,,2.0,,,,,,,29.0,8.0,6.4,2.0,0,23,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10438149,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,181,615,M,370710,EUR,816307200,M,21,21,True,18.0,13.0,,,9.0,10.0,4.0,8.0,,2.0,,,,,,,16.0,22.0,6.5,7.0,0,30,1.0,3.0,3.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10438149,away,Chaves,Luther Singh,luther-singh,L. Singh,M,171,248,M,809233,EUR,870739200,F,7,7,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,,16.0,8.0,6.6,2.0,1,11,1.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,
10438149,away,Chaves,Jô Batista,jo-batista,Batista,F,192,162,M,947921,EUR,799286400,F,95,95,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,14.0,5.0,6.9,1.0,1,90,,,2.0,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,
10438149,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,178,72,M,1087371,EUR,954115200,M,73,73,True,5.0,4.0,,,1.0,1.0,4.0,5.0,,2.0,,,,,,,14.0,9.0,6.8,3.0,0,77,2.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,
10438149,away,Chaves,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,28,,,,,,,,,,,,Gonçalo Filipe,,,,,,,,,,,,,,,,,,
10438149,away,Chaves,Nélson Monte,nelson-monte,N. Monte,D,187,67,M,831014,EUR,807062400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438149,away,Chaves,João Queirós,joao-queiros,J. Queirós,D,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438149,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,182,281,M,982146,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
