match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalCross,stat_aerialWon,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_penaltyMiss
12924431,away,Roda JC Kerkrade,Iman Griffith,,,griffith-iman,I. Griffith,F,11,170.0,61,M,1002670,EUR,1007251200.0,F,11,11,False,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,1.0,,,,,45.0,17.0,6.5,5.0,,1,1.0,4.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Tiago Cukur,,,tiago-cukur,T. Cukur,F,21,196.0,188,M,1134447,EUR,1038614400.0,F,9,9,False,9.0,3.0,,,0.0,1.0,1.0,2.0,8.0,,,,,,90.0,25.0,6.4,16.0,,4,1.0,6.0,4.0,2.0,,,,,6.0,,,,4.0,,,3.0,2.0,,,,,,,2.0,2.0,,1.0,,,1.0,
12924431,away,Roda JC Kerkrade,Enrique Peña Zauner,,,enrique-pena-zauner,E. P. Zauner,F,7,177.0,252,M,914756,EUR,952128000.0,F,7,7,False,27.0,22.0,2.0,1.0,0.0,4.0,4.0,20.0,27.0,2.0,,,,,90.0,49.0,7.0,12.0,2.0,2,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,4.0,,,,1.0,1.0,,,2.0,,,,2.0,,,,,,,
12924431,away,Roda JC Kerkrade,Orhan Dzepar,,,orhan-dzepar,O. Dzepar,M,6,186.0,17,M,797703,EUR,834624000.0,M,17,17,True,24.0,19.0,5.0,1.0,1.0,3.0,4.0,16.0,22.0,4.0,,,,,45.0,32.0,6.6,10.0,1.0,0,3.0,6.0,,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Cain Seedorf,Cain Seedorf,,cain-seedorf,C. Seedorf,M,7,178.0,125,M,1099708,EUR,948240000.0,F,47,47,True,19.0,12.0,1.0,1.0,0.0,1.0,2.0,14.0,23.0,1.0,,,,,45.0,33.0,7.1,13.0,1.0,2,1.0,6.0,1.0,,,,,,,1.0,,6.0,,,,2.0,3.0,,1.0,3.0,,,,,1.0,1.0,,,,,
12924431,away,Roda JC Kerkrade,Thibo Baeten,,,thibo-baeten,T. Baeten,F,23,183.0,162,M,964766,EUR,1023148800.0,F,97,97,True,10.0,7.0,,,0.0,2.0,3.0,5.0,9.0,3.0,,,,,45.0,23.0,6.8,8.0,2.0,4,2.0,7.0,2.0,,,,1.0,1.0,2.0,,,2.0,,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,,1.0,,,,1.0
12924431,away,Roda JC Kerkrade,Saydou Bangura,Saydou Bangura,,saydou-bangura,S. Bangura,F,11,188.0,103,M,1477354,EUR,1041724800.0,F,27,27,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,10.0,4.0,6.7,1.0,,0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Justin Treichel,,,treichel-justin,J. Treichel,G,1,188.0,39,M,1578759,EUR,1046736000.0,G,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Ismail Moro,Ismail Moro,,ismail-moro,I. Moro,G,,,2,M,1918274,EUR,1070323200.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Juul Timmermans,Juul,Timmermans,juul-timmermans,J. Timmermans,D,2,179.0,11,M,1801087,EUR,1062806400.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Jay Kruiver,Jay Kruiver,,jay-kruiver,J. Kruiver,D,22,175.0,18,M,1065543,EUR,988761600.0,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Nils Röseler,,,nils-roseler,N. Röseler,D,13,192.0,11,M,147233,EUR,697680000.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924431,away,Roda JC Kerkrade,Reda El Meliani,Reda El Meliani,,reda-el-meliani,R. E. Meliani,D,26,179.0,62,M,1513292,EUR,1108512000.0,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
