match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_penaltyWon,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11352309,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,13,13,False,27.0,17.0,12.0,3.0,15.0,17.0,2.0,10.0,10.0,2.0,4.0,4.0,90.0,39.0,7.3,11.0,0.0,0.0,0.00140139,0,-0.2673,,2.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,guglielmovicario,,,,1.0,4.0,3.0,
11352309,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,12,12,False,106.0,96.0,3.0,1.0,26.0,27.0,70.0,81.0,8.0,,,,90.0,134.0,7.6,14.0,0.0336,0.2362,0.137953,1,,5.0,3.0,,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,,,,1.0,emerson_royal,,1.0,,,,,
11352309,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,8.0,8.0,,,3.0,3.0,5.0,5.0,1.0,,,,14.0,10.0,7.5,,0.5809,0.6226,0.00678429,1,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,cutiromero2,,1.0,,,,,
11352309,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,71.0,67.0,2.0,1.0,31.0,34.0,36.0,37.0,6.0,,,,90.0,85.0,7.3,5.0,0.0296,0.0,0.0251334,2,,1.0,9.0,,2.0,2.0,,5.0,2.0,2.0,1.0,,,1.0,4.0,,,,1.0,,,,,,,,,,,mickyvdven,2.0,,,,,,
11352309,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,38,38,False,67.0,63.0,,,15.0,17.0,48.0,52.0,5.0,,,,90.0,86.0,7.2,10.0,0.0,0.0,0.037461,0,,6.0,5.0,,3.0,,,,3.0,3.0,2.0,2.0,1.0,1.0,,,3.0,,,,,,2.0,,,,,,,udogiethree,,,,,,,
11352309,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,4,4,False,39.0,37.0,,,9.0,10.0,28.0,29.0,1.0,,,,75.0,49.0,6.5,5.0,0.0,0.0,0.0138121,0,,4.0,2.0,,,,,,1.0,,1.0,1.0,,3.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
11352309,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,8,8,False,116.0,107.0,2.0,1.0,26.0,27.0,81.0,89.0,7.0,,,,90.0,138.0,8.0,10.0,0.035,0.0,0.110519,3,,4.0,9.0,,6.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,4.0,,,,,,,,,,,,,YB8,1.0,,,,,,
11352309,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,928124,EUR,956620800,M,21,21,False,58.0,49.0,,,7.0,8.0,42.0,52.0,6.0,,,,90.0,71.0,7.3,12.0,0.0373,0.0,0.363071,3,,4.0,6.0,,1.0,1.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,2.0,,,,,,,dejan_k10,1.0,,,,,,
11352309,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,63.0,56.0,5.0,2.0,9.0,9.0,49.0,66.0,3.0,,,,90.0,87.0,8.2,21.0,0.0711,0.0223,0.945747,2,,7.0,4.0,2.0,1.0,,1.0,1.0,1.0,,2.0,3.0,6.0,1.0,1.0,,1.0,,1.0,,,2.0,12.0,2.0,1.0,,,,1.0,Madders,,,,,,,
11352309,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,M,7,7,False,34.0,30.0,,,3.0,3.0,27.0,33.0,2.0,,,,75.0,46.0,6.7,9.0,0.1005,0.1274,0.0463333,2,,5.0,3.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,2.0,,,,True,,1.0,HMSon,1.0,,,,,,1.0
11352309,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,840217,EUR,863222400,F,9,9,False,18.0,13.0,,,3.0,5.0,10.0,13.0,1.0,,,,90.0,36.0,6.6,13.0,0.1736,0.0626,0.0147996,2,,10.0,3.0,3.0,5.0,3.0,1.0,,,,,,1.0,5.0,,,,,3.0,,,,,,,,,,1.0,Richarlison,,,,,,,
11352309,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,566102,EUR,834537600,D,6,6,True,74.0,67.0,6.0,3.0,24.0,27.0,43.0,47.0,4.0,,,,76.0,84.0,7.0,8.0,0.1205,0.0,0.0281999,1,,3.0,4.0,,,,,2.0,,,1.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,DAVINSON,1.0,,,,,,
11352309,away,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,38710,EUR,602380800,M,14,14,True,11.0,9.0,,,3.0,3.0,7.0,11.0,1.0,,,,15.0,20.0,7.1,6.0,0.0,0.0,0.0671576,0,,,3.0,,3.0,3.0,,,,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,ivanperisic444,,,,,,,
11352309,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,True,19.0,19.0,,,9.0,9.0,10.0,10.0,1.0,,,,15.0,22.0,7.1,,0.0874,0.0378,0.00688458,1,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,pape,,,,,,,
11352309,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352309,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedroporro29,,,,,,,
11352309,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352309,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,149593,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hojbjerg23,,,,,,,
11352309,away,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locelso_giovani,,,,,,,
11352309,away,Tottenham Hotspur,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,862223,EUR,932774400,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
