match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_totalContest,stat_dispossessed,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_goalAssist
11274632,away,Real Salt Lake,Andrew Brody,,,andrew-brody,A. Brody,D,,178,24,M,837497,EUR,794361600,D,2,2,False,27.0,23.0,5.0,3.0,11.0,13.0,5.0,,90.0,38.0,7.2,4.0,0,12.0,14.0,1.0,,1.0,2.0,,1.0,2.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,
11274632,away,Real Salt Lake,Braian Ojeda,,,braian-ojeda,B. Ojeda,M,6,173,399,M,883206,EUR,962064000,M,6,6,False,25.0,21.0,3.0,2.0,12.0,13.0,8.0,,64.0,29.0,6.5,5.0,0,9.0,12.0,1.0,,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
11274632,away,Real Salt Lake,Pablo Ruíz,,,pablo-ruiz,P. Ruiz,M,7,172,253,M,891539,EUR,914112000,M,7,7,False,38.0,29.0,12.0,7.0,11.0,14.0,4.0,,90.0,51.0,6.8,12.0,1,19.0,27.0,1.0,2.0,5.0,6.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,
11274632,away,Real Salt Lake,Andrés Gómez,,,andres-gomez,A. Gómez,M,11,172,4196,M,1160386,EUR,1031788800,M,11,11,False,16.0,10.0,1.0,,3.0,3.0,2.0,,85.0,35.0,6.1,16.0,1,7.0,16.0,,,9.0,4.0,,,1.0,3.0,1.0,,4.0,3.0,1.0,3.0,1.0,,,1.0,2.0,,3.0,,,,,,,,
11274632,away,Real Salt Lake,Jefferson Savarino,,,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,23.0,21.0,4.0,3.0,4.0,4.0,3.0,,90.0,35.0,7.4,7.0,4,18.0,22.0,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,,savarino10,1.0,,
11274632,away,Real Salt Lake,Maikel Chang,,,maikel-chang,M. Chang,M,,177,45,M,881514,EUR,671932800,M,16,16,False,13.0,9.0,,,1.0,2.0,,,76.0,21.0,6.7,7.0,2,9.0,12.0,1.0,,4.0,,,,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,
11274632,away,Real Salt Lake,Anderson Julio,,,anderson-julio,A. Julio,F,11,180,283,M,832664,EUR,833500800,F,29,29,False,12.0,9.0,,,,1.0,2.0,,45.0,15.0,6.9,4.0,0,9.0,11.0,7.0,1.0,8.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,3.0,,,,2.0,,,,,1.0
11274632,away,Real Salt Lake,Daniel Musovski,,,daniel-musovski,D. Musovski,F,19,183,429,M,881713,EUR,817689600,F,17,17,True,8.0,6.0,,,2.0,2.0,,,45.0,13.0,6.6,4.0,1,4.0,6.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,
11274632,away,Real Salt Lake,Jasper Loffelsend,,,jasper-loffelsend,J. Loffelsend,D,2,180,37,M,940590,EUR,873849600,D,28,28,True,9.0,7.0,2.0,,3.0,3.0,1.0,,26.0,16.0,6.7,3.0,0,4.0,6.0,,,1.0,2.0,4.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11274632,away,Real Salt Lake,Marcelo Silva,,,marcelo-silva,M. Silva,D,,187,29,M,34206,EUR,606441600,D,30,30,True,5.0,5.0,,,5.0,5.0,1.0,,26.0,7.0,6.6,,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11274632,away,Real Salt Lake,Rubio Rubin,,,rubio-rubin,R. Rubin,F,14,180,452,M,587258,EUR,825638400,F,14,14,True,3.0,2.0,,,,,,,14.0,4.0,6.5,2.0,0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11274632,away,Real Salt Lake,Damir Kreilach,,,damir-kreilach,D. Kreilach,F,19,186,258,M,50505,EUR,608688000,M,8,8,True,1.0,,,,,1.0,,,12.0,2.0,6.6,1.0,1,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11274632,away,Real Salt Lake,Tomas Gomez,,,tomas-gomez,T. Gomez,G,,186,5,M,884293,EUR,737856000,G,24,24,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11274632,away,Real Salt Lake,Delentz Pierre,Delentz Pierre,,pierre-delentz,D. Pierre,D,4,185,106,M,1464942,EUR,974332800,D,22,22,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
