match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_wonContest,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_goodHighClaim
10408589,away,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,4,4,False,33.0,26.0,4.0,2.0,21.0,23.0,5.0,10.0,6.0,,,,,90.0,40.0,6.7,8.0,0.0,0.0,0.00185592,0,,,,,1.0,2.0,4.0,,,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,pauttorres,,,,,,,,,
10408589,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,30.0,25.0,4.0,1.0,10.0,13.0,15.0,20.0,6.0,,,,,90.0,63.0,6.3,18.0,0.0,0.0,0.0126912,0,,,,3.0,1.0,8.0,6.0,4.0,3.0,,2.0,,2.0,2.0,2.0,,1.0,,2.0,,,,,2.0,,,,,,,,1.0,,
10408589,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,45.0,17.0,6.7,1.0,0.0,0.0,0.00217477,0,,,,,2.0,3.0,4.0,,,,4.0,,3.0,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
10408589,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,38.0,30.0,7.0,5.0,10.0,11.0,20.0,30.0,3.0,,,,,90.0,47.0,6.6,13.0,0.0,0.0,0.0414169,0,,,,3.0,,5.0,2.0,1.0,,,,1.0,,,2.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,
10408589,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,False,32.0,29.0,,,14.0,15.0,15.0,17.0,1.0,,,,,90.0,47.0,7.2,6.0,0.0124,0.0,0.0209591,1,,,,,1.0,3.0,8.0,1.0,1.0,,2.0,,4.0,1.0,,1.0,,,3.0,1.0,,,1.0,2.0,,,,,,,,1.0,,
10408589,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,False,20.0,17.0,,,7.0,7.0,10.0,13.0,3.0,,,,,64.0,30.0,6.3,8.0,0.0,0.0,0.00551532,0,,,,,1.0,6.0,3.0,2.0,1.0,,1.0,,3.0,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,
10408589,away,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,F,17,17,False,29.0,23.0,4.0,4.0,8.0,9.0,15.0,20.0,6.0,,,,,81.0,40.0,6.9,9.0,0.0,0.0,0.0191405,0,,,,,,3.0,7.0,1.0,,,,,2.0,2.0,5.0,3.0,,,,,,,,2.0,locelso_giovani,,,,,,,,,
10408589,away,Villarreal,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,F,9,9,False,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,,,,45.0,12.0,6.3,5.0,0.0,0.0,0.0592657,0,,,,,,5.0,,3.0,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
10408589,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,22,22,True,6.0,2.0,,,1.0,1.0,1.0,5.0,,,,,,45.0,16.0,6.8,7.0,0.1511,0.2447,0.00589128,3,,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10408589,away,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,True,6.0,6.0,,,,,6.0,6.0,1.0,,,,,45.0,21.0,6.5,5.0,0.0,0.0,0.00451478,0,,Nicolas Jackson,,,3.0,7.0,3.0,3.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,NJackson11,,,,,,,1.0,,
10408589,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,True,11.0,7.0,2.0,,1.0,1.0,6.0,10.0,,,,,,26.0,15.0,6.5,4.0,0.0467,0.0,0.0228661,1,,,,,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,alexbaena,,,,,,,,,
10408589,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,True,8.0,8.0,,,5.0,5.0,3.0,3.0,2.0,,,,,9.0,10.0,6.8,,0.0,0.0,0.0025026,0,,,,,1.0,1.0,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,aissamandi23,,,,,,,,,
10408589,away,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,11,11,True,4.0,3.0,1.0,1.0,,,3.0,5.0,,,,,,9.0,10.0,6.6,5.0,0.0,0.0,0.0304559,0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,2.0,chukwuezesamuel8,,,,,,,,,
10408589,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,
10408589,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408589,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408589,away,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408589,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408589,away,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
