match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_gender,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim
10411407,away,Torino,Saša Lukić,,,sasa-lukic,S. Lukić,M,183,2086,371222,EUR,839894400,M,10,10,False,,29.0,27.0,2.0,1.0,13.0,13.0,14.0,20.0,4.0,3.0,,,90.0,46.0,6.8,7.0,0.0,0.0,0.00778654,0,,20,M,,4.0,4.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,
10411407,away,Torino,Karol Linetty,,,karol-linetty,K. Linetty,M,176,2109,189135,EUR,791683200,M,77,77,False,,27.0,21.0,1.0,,6.0,8.0,15.0,19.0,,1.0,,,68.0,37.0,7.3,8.0,0.0534,0.0993,0.0118509,1,,10,M,,1.0,6.0,,1.0,1.0,,4.0,2.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,
10411407,away,Torino,Mërgim Vojvoda,,,mergim-vojvoda,M. Vojvoda,D,187,1424,798147,EUR,791596800,M,27,27,False,,53.0,42.0,2.0,,23.0,28.0,19.0,29.0,3.0,6.0,,,90.0,78.0,6.8,16.0,0.0533,0.0,0.0223163,1,,31,M,,3.0,4.0,,,,,2.0,2.0,,,,2.0,,,,4.0,,3.0,,1.0,,,,2.0,,,,,
10411407,away,Torino,Demba Seck,,,demba-seck,D. Seck,M,190,1111,1012248,EUR,981763200,F,23,23,False,,19.0,14.0,,,3.0,4.0,11.0,16.0,,2.0,,,69.0,30.0,6.8,10.0,0.0,0.0,0.0118116,0,,19,M,,3.0,4.0,,2.0,,1.0,,,,2.0,2.0,,,,2.0,1.0,,2.0,,,,1.0,,2.0,,,,,
10411407,away,Torino,Nikola Vlašić,,,nikola-vlasic,N. Vlašić,M,178,5477,357596,EUR,875923200,F,16,16,False,,27.0,24.0,1.0,1.0,6.0,8.0,19.0,21.0,1.0,3.0,,,90.0,54.0,7.5,12.0,0.269,0.9704,0.157402,4,,10,M,niksivlasic_,7.0,5.0,,3.0,3.0,,,,,1.0,2.0,2.0,,,5.0,2.0,1.0,4.0,,1.0,,3.0,,4.0,,,,1.0,
10411407,away,Torino,Antonio Sanabria,,,antonio-sanabria,A. Sanabria,F,181,3538,333261,EUR,825897600,F,9,9,False,,25.0,18.0,,,7.0,9.0,11.0,16.0,,3.0,,,89.0,34.0,6.6,9.0,0.0892,0.1021,0.0281583,1,,99,M,,7.0,4.0,,,1.0,,,,,1.0,3.0,4.0,1.0,,2.0,,,2.0,,,,1.0,,2.0,,,,,
10411407,away,Torino,Emirhan İlkhan,,,emirhan-ilkhan,E. İlkhan,M,175,995,1142612,EUR,1086048000,M,14,14,True,,8.0,8.0,,,6.0,6.0,2.0,2.0,1.0,3.0,,,22.0,13.0,6.6,1.0,0.0,0.0,0.000899693,0,,6,M,,3.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,,2.0,,,,1.0,,1.0,,,,,
10411407,away,Torino,Nemanja Radonjić,,,nemanja-radonjic,N. Radonjić,F,185,4597,802665,EUR,824342400,M,49,49,True,,6.0,3.0,,,2.0,3.0,1.0,3.0,,,,,21.0,12.0,6.3,6.0,0.0943,0.1863,0.000437897,1,,49,M,n.radonjic7,3.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10411407,away,Torino,David Zima,,,zima-david,D. Zima,D,190,298,963084,EUR,973641600,D,6,6,True,,5.0,4.0,,,1.0,2.0,3.0,3.0,1.0,1.0,,,13.0,8.0,6.1,2.0,0.0,0.0,0.000309444,0,,4,M,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Wilfried Singo,,,wilfried-singo,W. Singo,D,190,12125,978285,EUR,977702400,D,17,17,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,6.0,,2.0,0.0,0.0,0.000904374,0,,90,M,stephane_singo,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
10411407,away,Torino,Pietro Pellegri,,,pietro-pellegri,P. Pellegri,F,188,924,839226,EUR,984787200,F,11,11,True,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,2.0,,,0.0,0.0,5.73388e-05,0,,9,M,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10411407,away,Torino,Luca Gemello,,,luca-gemello,L. Gemello,G,185,85,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,,,,0.0,,0,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Matteo Fiorenza,Matteo,Fiorenza,matteo-fiorenza,M. Fiorenza,G,195,14,1100377,EUR,1055635200,G,73,73,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Perr Schuurs,,,perr-schuurs,P. Schuurs,D,191,844,831677,EUR,943574400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Ola Aina,,,ola-aina,O. Aina,D,182,4052,800417,EUR,844732800,D,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,34,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,187,534,928777,EUR,963964800,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Matthew Garbett,,,matthew-garbett,M. Garbett,M,188,182,1002607,EUR,1018656000,M,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,28,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Brian Bayeye,,,bayeye-brian,B. Bayeye,M,190,675,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411407,away,Torino,Yann Karamoh,,,yann-karamoh,Y. Karamoh,F,185,1024,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,75,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
