match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_wasFouled,stat_goalAssist,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside
10389965,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,Minamino,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,23.0,13.0,11.0,1.0,13.0,14.0,,9.0,,,,8.0,,1.0,2.0,,,90.0,31.0,6.4,10.0,0.0,0.0,6.28e-05,,0,-0.9203,,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,74.0,66.0,2.0,2.0,35.0,37.0,33.0,49.0,1.0,4.0,,11.0,,,,,,90.0,108.0,6.7,20.0,0.0522,0.0,0.153422,1.0,1,,malogst,,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,12.0,2.0,,,1.0,,,1.0,,,
10389965,away,Olympique Lyonnais,Thiago Mendes,,,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,D,23,23,False,60.0,48.0,15.0,5.0,30.0,33.0,18.0,28.0,1.0,1.0,4.0,7.0,,,,,,75.0,70.0,6.7,13.0,0.0,0.0,0.0151718,,0,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,
10389965,away,Olympique Lyonnais,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,42.0,34.0,5.0,2.0,24.0,30.0,10.0,13.0,2.0,3.0,3.0,10.0,,,,,,90.0,57.0,6.4,10.0,0.0,0.0,0.0430451,,0,,,,4.0,8.0,1.0,,,2.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,,,,,,
10389965,away,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,39.0,30.0,4.0,2.0,17.0,20.0,13.0,19.0,3.0,6.0,3.0,8.0,,,,,,90.0,64.0,6.9,11.0,0.0281,0.1716,0.0270741,,1,,tagliafico3,,2.0,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,
10389965,away,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,88,88,False,64.0,54.0,5.0,4.0,20.0,23.0,36.0,44.0,1.0,7.0,,5.0,,,,,,83.0,79.0,7.5,13.0,0.0,0.0,0.271757,4.0,0,,,,1.0,7.0,3.0,1.0,,,,3.0,3.0,,,,1.0,3.0,2.0,1.0,1.0,3.0,,,,,,
10389965,away,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,35.0,31.0,2.0,1.0,19.0,20.0,12.0,15.0,1.0,7.0,,7.0,,,,,,75.0,48.0,7.0,5.0,0.0,0.0,0.0288465,,0,,,,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,
10389965,away,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,39.0,30.0,,,4.0,6.0,27.0,34.0,,1.0,,5.0,,,,,,62.0,48.0,6.5,13.0,0.0904,0.0,0.184696,2.0,1,,,,,4.0,1.0,2.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,
10389965,away,Olympique Lyonnais,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,11,11,False,54.0,48.0,4.0,2.0,10.0,11.0,39.0,51.0,,8.0,,6.0,,,,,,90.0,87.0,7.3,23.0,0.5301,0.07,0.155922,1.0,6,,Tete,,2.0,8.0,,8.0,6.0,,1.0,1.0,1.0,1.0,,4.0,,8.0,1.0,1.0,4.0,1.0,,3.0,2.0,,1.0,
10389965,away,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,30.0,21.0,3.0,1.0,5.0,5.0,16.0,26.0,2.0,5.0,,3.0,,,,,,90.0,48.0,7.3,15.0,0.7611,0.6579,0.373388,3.0,6,,lacazettealex,True,,5.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,3.0,2.0,1.0,,1.0,2.0,,,2.0,2.0,,1.0,
10389965,away,Olympique Lyonnais,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,7,7,False,21.0,19.0,,,6.0,6.0,13.0,16.0,,3.0,,4.0,,,,,,90.0,38.0,7.2,10.0,0.1063,0.6426,0.0814924,2.0,2,,karltokoekambi,,4.0,10.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,1.0,,,4.0,1.0,,,1.0,,,
10389965,away,Olympique Lyonnais,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,,1.0,,,,,,28.0,10.0,5.8,1.0,0.4226,0.1302,0.0666729,,2,,,,2.0,3.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,2.0,
10389965,away,Olympique Lyonnais,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,467,M,794269,EUR,884995200,M,22,22,True,23.0,21.0,,,5.0,5.0,16.0,19.0,,1.0,,4.0,,,,,,15.0,30.0,6.8,5.0,0.0,0.0,0.0180804,1.0,0,,,,1.0,2.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,
10389965,away,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,True,15.0,13.0,,,3.0,3.0,12.0,16.0,,1.0,,,,,,,,15.0,25.0,7.3,6.0,0.0308,0.0,0.922795,3.0,1,,rayan_cherki,,,2.0,,1.0,1.0,,,,,,,,,4.0,2.0,1.0,2.0,,1.0,,1.0,,,
10389965,away,Olympique Lyonnais,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,15,15,True,12.0,12.0,1.0,1.0,2.0,2.0,10.0,12.0,,2.0,,1.0,,,,,,14.0,16.0,6.8,2.0,0.0,0.0,0.0320472,,0,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,
10389965,away,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Damien Da Silva,,,damien-da-silva,D. D. Silva,D,3,184,102,M,74083,EUR,579830400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,houssem_aouar,,,,,,,,,,,,,,,,,,,,,,,,,
10389965,away,Olympique Lyonnais,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,bradley_b,,,,,,,,,,,,,,,,,,,,,,,,,
