match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_aerialWon,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_blockedScoringAttempt,stat_hitWoodwork
11392813,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,74.0,72.0,3.0,2.0,58.0,59.0,14.0,15.0,5.0,,,90.0,82.0,7.1,3.0,0.0120836,1,,Leny Yoro,,,,2.0,2.0,,,,,,2.0,1.0,1.0,,,,0.0327,1.0,,1.0,YL15,1.0,,,1.0,,,,,,,1.0,
11392813,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,74.0,69.0,5.0,2.0,49.0,52.0,20.0,22.0,5.0,,,90.0,84.0,7.1,6.0,0.0661923,0,,Alexsandro Ribeiro,,,,3.0,2.0,1.0,,,,,3.0,2.0,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,
11392813,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,42.0,30.0,4.0,,15.0,21.0,15.0,23.0,4.0,,,90.0,69.0,7.0,18.0,0.0108318,0,,,,2.0,,4.0,8.0,,1.0,1.0,,,6.0,2.0,3.0,,2.0,,,,,1.0,,4.0,,1.0,2.0,,,,,,,,
11392813,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,57.0,50.0,3.0,1.0,32.0,33.0,18.0,24.0,5.0,,,90.0,69.0,6.9,8.0,0.0331423,0,,,,,,7.0,6.0,3.0,2.0,1.0,,,1.0,1.0,4.0,4.0,,,,1.0,,1.0,,1.0,,2.0,,,,True,,,,,
11392813,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,71.0,63.0,8.0,6.0,38.0,41.0,25.0,30.0,7.0,,,90.0,81.0,7.1,12.0,0.0161963,0,,,,,,5.0,4.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,3.0,,,,,3.0,nabilbentaleb,1.0,1.0,,1.0,,,,,,,,
11392813,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,31.0,25.0,,,10.0,11.0,15.0,28.0,5.0,,,79.0,53.0,7.0,20.0,0.053447,4,,,,8.0,,3.0,2.0,,4.0,2.0,,,,1.0,,,1.0,,0.0788,1.0,,1.0,edonzhegrova10,,,,,,,,,,,4.0,
11392813,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,34.0,30.0,4.0,4.0,15.0,17.0,15.0,17.0,1.0,,,89.0,48.0,7.1,8.0,0.0127256,2,,,,,,4.0,5.0,,2.0,1.0,,,2.0,,,,1.0,,0.1413,2.0,,1.0,,2.0,2.0,,2.0,1.0,0.2229,,,,,1.0,
11392813,away,Lille,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,7.0,5.0,,,2.0,2.0,3.0,8.0,2.0,,,71.0,20.0,6.1,12.0,0.00922258,1,,,,3.0,,5.0,,1.0,2.0,,,,,,,,4.0,1.0,0.0141,,,1.0,,,,,1.0,,,,,,,1.0,
11392813,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,F,12,12,False,25.0,22.0,2.0,2.0,8.0,9.0,14.0,16.0,6.0,,,89.0,32.0,6.9,4.0,0.00733163,2,,,,,,5.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0378,,,1.0,,,1.0,2.0,,,,,,,,1.0,1.0
11392813,away,Lille,Adam Ounas,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,19.0,6.0,6.3,4.0,0.00036808,0,,,,,,2.0,,1.0,,,,,,,,,3.0,,,,,1.0,ounas_11,,,,,,,,,,,,
11392813,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,True,6.0,4.0,,,1.0,1.0,5.0,8.0,1.0,,,11.0,13.0,7.1,3.0,0.0720734,0,,,,3.0,2.0,1.0,4.0,1.0,,,,,,,2.0,2.0,,,,1.0,,,,,2.0,,,,,,,,,,
11392813,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11392813,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,3.0,,,0.00224095,0,,,,,,1.0,,,,,,,,,,,,,,,,,jodavid,,,1.0,,,,,,,,,
11392813,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392813,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392813,away,Lille,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,samumtiti,,,,,,,,,,,,
11392813,away,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392813,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,,,,,,,,,,,,,,,,,0,,Ayyoub Bouaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
