match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_totalContest,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_challengeLost,stat_goals,captain,player_sofascoreId,stat_clearanceOffLine,stat_totalOffside,stat_bigChanceMissed
10411654,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,823984,EUR,872208000,F,10,10,False,25.0,20.0,1.0,1.0,5.0,6.0,15.0,19.0,,1.0,,,,77.0,38.0,8.8,7.0,1.0426,0.9927,0.0983128,8,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,3.0,,3.0,4.0,,,2.0,True,LautaroM,,,1.0
10411654,away,Inter,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,False,15.0,14.0,1.0,1.0,4.0,4.0,11.0,14.0,2.0,2.0,,,,77.0,34.0,7.5,6.0,0.626,0.1566,0.118821,9,,,,3.0,,1.0,2.0,,3.0,2.0,,,,,3.0,1.0,,5.0,,2.0,,1.0,3.0,1.0,,,,EDzeko,,,
10411654,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,14,14,True,24.0,22.0,3.0,3.0,13.0,13.0,9.0,11.0,,4.0,,,,24.0,27.0,6.7,4.0,0.0,0.0,0.00724458,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,KristjanAsllani,,,
10411654,away,Inter,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,D,8,8,True,21.0,16.0,,,6.0,7.0,10.0,14.0,,,,,,23.0,26.0,6.4,6.0,0.0,0.0,0.00463785,0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,
10411654,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,11,11,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,,,13.0,11.0,6.6,2.0,0.0,0.0,0.006078,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,tucocorrea,,,
10411654,away,Inter,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,1.0,,,,13.0,8.0,6.6,,0.0,0.0,0.0046403,0,,,,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,RLukaku,,1.0,
10411654,away,Inter,Alex Cordaz,alex-cordaz,A. Cordaz,G,,188,119,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191,3006,M,905448,EUR,970704000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Alessandro Fontanarosa,alessandro-fontanarosa,A. Fontanarosa,D,63,185,518,M,1000292,EUR,1044576000,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Mattia Zanotti,mattia-zanotti,M. Zanotti,D,46,177,531,M,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefandevrij,,,
10411654,away,Inter,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411654,away,Inter,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,valencarboni,,,
