match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,player_sofascoreId,stat_outfielderBlock
12450921,home,Nantes,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,home,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177,1755,M,1406007,EUR,1156809600,F,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Steve Mandanda,,,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,43.0,26.0,24.0,7.0,0.0,23.0,30.0,3.0,13.0,1.0,4.0,1.0,1.0,,90.0,46.0,6.2,17.0,0.0004261,0,-0.2094,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
12450921,away,Stade Rennais,Hans Hateboer,,,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,False,71.0,68.0,5.0,2.0,0.0,53.0,53.0,15.0,18.0,11.0,2.0,,,,90.0,93.0,7.5,4.0,0.00605817,0,,,1.0,2.0,5.0,2.0,4.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0
12450921,away,Stade Rennais,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,53.0,49.0,7.0,5.0,0.0,43.0,44.0,6.0,9.0,15.0,3.0,,,,90.0,70.0,7.3,4.0,0.00238387,1,,,2.0,2.0,2.0,,,,,,,,,2.0,,,,,,1.0,,0.0639,,,,,,,,1.0
12450921,away,Stade Rennais,Mikayil Faye,,,mikayil-faye,M. Faye,D,30,183,9505,M,1002564,EUR,1089763200,D,15,15,False,33.0,27.0,5.0,1.0,0.0,19.0,22.0,8.0,11.0,3.0,1.0,,,,49.0,43.0,5.8,10.0,0.00645709,1,,,,3.0,1.0,,,,3.0,1.0,2.0,,,,,1.0,,,,,,0.0685,,1.0,,0.3564,,,mikayilfaye,1.0
12450921,away,Stade Rennais,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,54.0,46.0,2.0,2.0,0.0,22.0,27.0,25.0,29.0,7.0,5.0,,,,90.0,89.0,7.6,15.0,0.189045,0,,2.0,1.0,5.0,7.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,
12450921,away,Stade Rennais,Jordan James,,,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,False,34.0,28.0,1.0,1.0,0.0,19.0,22.0,9.0,12.0,2.0,4.0,,,,70.0,44.0,6.7,9.0,0.0286834,0,,,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,64.0,59.0,2.0,2.0,0.0,29.0,31.0,30.0,33.0,4.0,3.0,,,,90.0,81.0,6.9,8.0,0.029232,0,,,3.0,4.0,6.0,,,,,3.0,,,,1.0,3.0,,,,,,,,,,,,,,,1.0
12450921,away,Stade Rennais,Adrien Truffert,,,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,32.0,26.0,2.0,,0.0,17.0,20.0,9.0,14.0,4.0,1.0,,,,90.0,56.0,6.8,12.0,0.00232449,0,,2.0,1.0,5.0,5.0,,3.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,2.0
12450921,away,Stade Rennais,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,11,11,False,26.0,22.0,1.0,,0.0,11.0,13.0,12.0,17.0,,3.0,,,,82.0,48.0,6.8,15.0,0.0873597,1,,4.0,,7.0,5.0,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,,,,0.031,2.0,1.0,,0.0533,,,,
12450921,away,Stade Rennais,Amine Gouiri,,,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,17.0,14.0,,,0.0,5.0,5.0,10.0,13.0,1.0,1.0,,,,45.0,27.0,6.7,7.0,0.0418629,2,,1.0,,3.0,1.0,,,,2.0,1.0,,,,2.0,1.0,,1.0,,,1.0,,0.229,,1.0,,0.3639,,,amine_gouiri,
12450921,away,Stade Rennais,Arnaud Kalimuendo,,,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,21.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,18.0,2.0,,,,,89.0,33.0,7.2,7.0,0.0447506,0,,,3.0,4.0,7.0,,2.0,2.0,1.0,2.0,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,1.0
12450921,away,Stade Rennais,Mahamadou Nagida,Mahamadou Nagida,,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,16.0,13.0,,,0.0,9.0,11.0,4.0,7.0,2.0,6.0,,,,45.0,26.0,6.7,6.0,0.0014332,0,,2.0,,2.0,3.0,,,,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,1.0,,,,,,,
12450921,away,Stade Rennais,Christopher Wooh,,,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,9.0,8.0,2.0,1.0,0.0,2.0,2.0,6.0,7.0,1.0,1.0,,,,20.0,10.0,6.4,1.0,0.00493308,0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,chriswooh,
12450921,away,Stade Rennais,Andrés Gómez,,,andres-gomez,A. Gómez,M,11,172,4058,M,1160386,EUR,1031788800,F,20,20,True,1.0,,,,0.0,,,,2.0,1.0,,,,,8.0,7.0,6.4,4.0,,0,,1.0,,4.0,2.0,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,
12450921,away,Stade Rennais,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,11.0,6.0,6.4,1.0,0.00431279,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Gauthier Gallon,,,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Albert Grønbæk,,,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Glen Kamara,,,glen-kamara,G. Kamara,M,4,183,808,M,292665,EUR,814838400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Henrik Wendel Meister,Henrik Meister,,henrik-wendel-meister,H. W. Meister,F,9,191,686,M,1184248,EUR,1068681600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450921,away,Stade Rennais,Jota,,,jota,Jota,F,7,175,5325,M,845786,EUR,922752000,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jotafilipe_7,
