match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed
12437656,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,,14.0,11.0,,,0.0,2.0,2.0,9.0,14.0,,2.0,,,,90.0,21.0,6.9,7.0,0.0334664,1,,,,2.0,,5.0,4.0,7.0,5.0,2.0,,,,,,,1.0,,0.1135,3.0,1.0,,,,,,,,vedatmuriqi,,,,,
12437656,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,F,14,14,False,,17.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,18.0,1.0,1.0,,,,79.0,38.0,7.2,9.0,0.0121777,1,,,,2.0,,1.0,1.0,4.0,8.0,,2.0,1.0,,7.0,5.0,2.0,,1.0,0.0661,,,,,,,,,,,,,,,
12437656,away,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,,25.0,22.0,1.0,1.0,0.0,6.0,6.0,16.0,19.0,,3.0,,,,28.0,31.0,7.1,4.0,0.0871304,0,,,,,,3.0,1.0,3.0,5.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12437656,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,,6.0,6.0,1.0,1.0,0.0,,,6.0,6.0,,1.0,,,,28.0,16.0,6.1,7.0,0.0072571,0,,,,,,,,7.0,1.0,2.0,4.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,1.0,,,,11.0,5.0,6.4,,0.00135843,0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12437656,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,12.0,3.0,6.6,,9.17e-06,1,,,,,,2.0,1.0,2.0,2.0,,,1.0,,,,,1.0,,0.0543,,,,,,,,,,,,,,,
12437656,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Jan Salas,jan-salas,J. Salas,M,28,182,92,M,1905699,EUR,1123632000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437656,away,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Marc Domenech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
