match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_ownGoals,stat_challengeLost,stat_bigChanceMissed,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,captain,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_totalOffside
13981444,away,Pisa,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11319,M,47743,EUR,580608000,M,11,11,True,3.0,1.0,,,0.0,,,1.0,3.0,,4.0,1.0,,,,,,,29.0,16.0,6.8,7.0,0.0529384,,0,,0.04,0.02,-0.02,,,,,2.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,cuadrado,,,,,,
13981444,away,Pisa,Ebenezer Akinsanmiro,ebenezer-akinsanmiro,E. Akinsanmiro,M,14,184.0,1986,M,1525367,EUR,1101340800,M,14,14,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,1.0,3.0,,2.0,,,,,,28.0,12.0,6.9,1.0,0.0138401,,1,,0.03,0.07,0.15,,,,,,,,,2.0,1.0,,,0.0226,0.0,,,2.0,,,,,,,,1.0,,,,,,,,,,
13981444,away,Pisa,Arturo Calabresi,arturo-calabresi,A. Calabresi,D,33,186.0,199,M,284367,EUR,827020800,D,33,33,True,4.0,2.0,1.0,,0.0,2.0,3.0,,1.0,1.0,1.0,2.0,,,,,,,12.0,8.0,6.6,2.0,3.024e-05,,0,,0.01,0.0,-0.04,,,,1.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
13981444,away,Pisa,Gabriele Piccinini,gabriele-piccinini,G. Piccinini,M,36,184.0,125,M,970778,EUR,986515200,M,36,36,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,1.0,,,,,,12.0,9.0,6.4,3.0,0.00861656,,0,,-0.02,-0.02,0.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
13981444,away,Pisa,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193.0,684,M,284349,EUR,833500800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Nícolas,nicolas,Nícolas,G,12,190.0,112,M,150611,EUR,576806400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Jeremy Kandje Mbambi,jeremy-kandje-mbambi,J. K. Mbambi,D,27,,152,M,1931557,EUR,1209859200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jeremy Kandje Mbambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Malthe Højholt,malthe-hojholt,M. Højholt,M,8,182.0,154,M,997583,EUR,987379200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Giacomo Maucci,giacomo-maucci,G. Maucci,M,20,,40,M,2030485,EUR,1174003200,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Giacomo Maucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Mehdi Léris,mehdi-leris,M. Léris,M,7,186.0,1543,M,851222,EUR,895881600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Louis Buffon,louis-buffon,L. Buffon,F,16,188.0,1203,M,1819178,EUR,1198800000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981444,away,Pisa,Mert  Durmush,mert-durmush,M. Durmush,F,77,183.0,68,M,1908132,EUR,1130198400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mert ,Durmush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
