match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_fouls,player_firstName,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,player_lastName,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,player_sofascoreId
10437991,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,29.0,15.0,4.0,,10.0,16.0,7.0,23.0,2.0,10.0,3.0,9.0,2.0,,,,,,,90.0,86.0,6.7,35.0,0,10.0,10.0,3.0,,2.0,3.0,4.0,1.0,2.0,,1.0,,,3.0,2.0,5.0,,1.0,,2.0,,,,,,,,
10437991,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,36.0,29.0,5.0,3.0,14.0,17.0,16.0,20.0,,5.0,1.0,6.0,2.0,,,,,,,89.0,47.0,6.8,8.0,2,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,2.0,,1.0,,,,True,,
10437991,away,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,False,32.0,29.0,4.0,3.0,24.0,25.0,5.0,8.0,,2.0,1.0,6.0,,,,,,,,66.0,45.0,6.8,8.0,1,1.0,5.0,1.0,,,2.0,1.0,,2.0,,2.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,
10437991,away,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,15,15,False,27.0,22.0,,,10.0,13.0,12.0,16.0,,2.0,2.0,3.0,,,,,,,,81.0,42.0,7.0,9.0,3,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,
10437991,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,24.0,20.0,2.0,1.0,10.0,12.0,10.0,12.0,,3.0,,6.0,,,,,,,,90.0,47.0,6.6,9.0,0,,3.0,,,,1.0,1.0,1.0,,,,,,,,5.0,,1.0,,2.0,,,,,,,,
10437991,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,False,16.0,11.0,1.0,,8.0,9.0,3.0,8.0,1.0,3.0,,5.0,1.0,,,,,,,66.0,26.0,6.7,9.0,1,1.0,7.0,,,,1.0,,,2.0,,,,6.0,1.0,,1.0,,,,1.0,,1.0,,,,,,
10437991,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,9.0,8.0,,,2.0,2.0,6.0,7.0,1.0,3.0,2.0,3.0,2.0,,,,,,,90.0,24.0,6.8,8.0,2,,5.0,,,,,,,6.0,,1.0,,5.0,,,,1.0,1.0,,,,1.0,,,,,,
10437991,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,12.0,11.0,1.0,1.0,6.0,6.0,5.0,6.0,,1.0,,,,,,,,,,24.0,13.0,6.6,1.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10437991,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,8.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,,2.0,,3.0,,,,,,,,24.0,16.0,6.6,5.0,0,,5.0,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,,1.0,,,,,,,,
10437991,away,Rio Ave,Sávio,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,9.0,6.0,3.0,1.0,4.0,6.0,3.0,4.0,,1.0,,4.0,1.0,,,,,,,9.0,13.0,6.7,4.0,0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,
10437991,away,Rio Ave,Ukra,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,3.0,2.0,,,2.0,2.0,,2.0,,1.0,,,1.0,,,,,,,9.0,6.0,6.4,3.0,0,1.0,1.0,,,,,,,,,,Ukra,,1.0,,,,,,,,,,,,,,
10437991,away,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,1087301,EUR,983232000,M,11,11,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,3.0,,1.0,0,,1.0,,,,,,,,,,Bruno,,1.0,,,,,,,,,Ventura,,,,,
10437991,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Magrão,,,,,,,,,,,,,,,,
10437991,away,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437991,away,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437991,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
