match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437782,away,Deportivo Alavés,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182,231,M,,1001967,EUR,1043366400,M,16,16,False,18.0,15.0,2.0,2.0,0.0,9.0,9.0,13.0,5.0,,,90.0,45.0,6.8,12.0,0.176751,0,,,,,7.0,,3.0,8.0,,2.0,,,,7.0,4.0,2.0,1.0,,,1.0,,,2.0,1.0,,1.0,,,4.0,1.0,,,,,,,
12437782,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185,382,M,,873717,EUR,891216000,M,23,23,False,47.0,42.0,4.0,3.0,1.0,22.0,25.0,22.0,8.0,,,90.0,54.0,8.0,5.0,0.042875,1,,,,True,20.0,,4.0,3.0,2.0,,1.0,1.0,1.0,3.0,1.0,,,0.0742,0.5382,1.0,,,,,2.0,,3.0,,,,,,1.0,,,,
12437782,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,,855832,EUR,964310400,M,8,8,False,34.0,28.0,1.0,,0.0,10.0,11.0,23.0,2.0,,,60.0,46.0,6.4,9.0,0.0151244,1,,,,,18.0,,6.0,3.0,1.0,1.0,,,,1.0,1.0,,,0.0142,,,1.0,1.0,,,2.0,3.0,1.0,1.0,,,,,,,,,
12437782,away,Deportivo Alavés,Tomás Conechny,tomas-conechny,T. Conechny,F,17,170,499,M,,822607,EUR,891216000,M,10,10,False,31.0,21.0,2.0,,0.0,5.0,8.0,27.0,6.0,,,90.0,48.0,6.6,18.0,0.0781444,4,,,,,16.0,1.0,6.0,3.0,3.0,1.0,,1.0,,,,2.0,,0.3287,0.2792,2.0,3.0,,1.0,,1.0,,,1.0,4.0,,,2.0,,,,,
12437782,away,Deportivo Alavés,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,F,20,20,False,11.0,11.0,,,0.0,3.0,3.0,10.0,2.0,,,60.0,19.0,6.8,3.0,0.00860182,1,,Luka Romero,,,8.0,,1.0,3.0,,,,,,2.0,2.0,1.0,1.0,0.0246,,1.0,,,,,1.0,,,,2.0,,,1.0,,,,,
12437782,away,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,9,9,False,15.0,10.0,,,0.0,4.0,5.0,10.0,2.0,,,71.0,23.0,6.6,7.0,0.0351929,0,,,,,6.0,1.0,3.0,4.0,,,,,,,,1.0,1.0,,,,3.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,
12437782,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,,788141,EUR,793929600,M,18,18,True,23.0,17.0,1.0,,0.0,6.0,6.0,17.0,5.0,,,45.0,29.0,6.6,9.0,0.0192605,0,,,,,11.0,1.0,3.0,,1.0,,,,,,,2.0,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,
12437782,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,,891931,EUR,868233600,M,6,6,True,18.0,16.0,,,1.0,7.0,7.0,11.0,3.0,,,30.0,24.0,7.2,2.0,0.0421337,2,,,,,9.0,1.0,1.0,2.0,,,,,,1.0,1.0,,1.0,0.0545,,1.0,,,,,,,,2.0,,,,,,,,,
12437782,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,,1082968,EUR,902793600,F,21,21,True,13.0,8.0,,,0.0,4.0,5.0,12.0,1.0,,,30.0,22.0,6.8,9.0,0.0544928,2,,,,,5.0,,2.0,1.0,1.0,1.0,,,,,,,,0.1055,,1.0,,1.0,,,,1.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,,
12437782,away,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,,1122488,EUR,1019692800,D,36,36,True,12.0,9.0,1.0,1.0,0.0,3.0,4.0,8.0,2.0,,,19.0,14.0,7.0,3.0,0.00098165,0,,,,,6.0,,,3.0,,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,,84972,EUR,627955200,F,17,17,True,6.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,,,19.0,7.0,7.3,2.0,0.00472054,1,,,,,3.0,,,1.0,,,,1.0,1.0,,,,,0.2769,0.7695,,1.0,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183,434,M,,990659,EUR,983404800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,,1084399,EUR,924825600,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178,370,M,,566894,EUR,752457600,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,,1131581,EUR,1019433600,F,15,15,True,,,,,,,,,,,,,,,,,0,,Carlos Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437782,away,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
