match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_totalContest,stat_challengeLost,stat_fouls,stat_goalAssist,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
10437220,away,Newport County,Declan Drysdale,,,declan-drysdale,D. Drysdale,D,,196.0,16,M,911698,EUR,942537600.0,D,3,3,False,33.0,21.0,13.0,4.0,17.0,20.0,4.0,13.0,2.0,,,,90.0,45.0,6.2,12.0,1,1.0,4.0,5.0,1.0,,1.0,,1.0,,,1.0,,5.0,7.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,
10437220,away,Newport County,Mickey Demetriou,Mickey,Demetriou,mickey-demetriou,M. Demetriou,D,5,188.0,50,M,192970,EUR,637113600.0,D,28,28,False,30.0,12.0,14.0,3.0,10.0,14.0,2.0,16.0,5.0,,,,90.0,58.0,6.6,28.0,0,3.0,4.0,7.0,1.0,1.0,,,,,,1.0,True,3.0,3.0,,,,,1.0,,1.0,,,,1.0,,,
10437220,away,Newport County,Aaron Lewis,,,aaron-lewis,A. Lewis,M,8,183.0,24,M,920621,EUR,898819200.0,M,14,14,False,31.0,21.0,5.0,1.0,7.0,10.0,15.0,22.0,5.0,,,,90.0,47.0,6.6,15.0,0,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,4.0,,,,2.0,1.0,,,,1.0,1.0,,,,
10437220,away,Newport County,James Waite,James,Waite,james-waite,J. Waite,M,14,175.0,14,M,993449,EUR,926380800.0,M,11,11,False,27.0,19.0,5.0,1.0,8.0,9.0,11.0,18.0,4.0,,,,90.0,38.0,6.7,12.0,2,,2.0,,,1.0,1.0,1.0,,,,1.0,,3.0,8.0,1.0,1.0,1.0,1.0,,,4.0,1.0,1.0,,1.0,,1.0,1.0
10437220,away,Newport County,Robbie Willmott,,,robbie-willmott,R. Willmott,M,7,176.0,9,M,46497,EUR,642816000.0,M,7,7,False,27.0,20.0,5.0,2.0,12.0,14.0,8.0,14.0,5.0,,,,90.0,38.0,6.2,11.0,0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,2.0,6.0,,,,,2.0,,,2.0,2.0,,,,,
10437220,away,Newport County,Sam Bowen,,,sam-bowen,S. Bowen,M,8,180.0,16,M,1005892,EUR,979430400.0,M,4,4,False,29.0,18.0,4.0,1.0,8.0,12.0,10.0,18.0,3.0,,,,63.0,34.0,7.1,12.0,0,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,3.0,,,,,,,,1.0,2.0,1.0,,,1.0,
10437220,away,Newport County,Adam Lewis,,,adam-lewis,A. Lewis,M,3,175.0,89,M,826137,EUR,942019200.0,M,27,27,False,25.0,13.0,10.0,3.0,8.0,11.0,5.0,14.0,4.0,,,,90.0,35.0,6.3,13.0,1,,2.0,,,1.0,2.0,,,,,,,2.0,5.0,1.0,,,,1.0,,,1.0,2.0,,,,,
10437220,away,Newport County,Lewis Collins,Lewis,Collins,lewis-collins,L. Collins,F,,178.0,12,M,892484,EUR,989366400.0,F,21,21,False,10.0,6.0,,,3.0,3.0,3.0,7.0,3.0,,,,63.0,24.0,7.3,6.0,1,1.0,5.0,1.0,,1.0,1.0,,1.0,,,,,4.0,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,,,
10437220,away,Newport County,Chanka Zimba,,,chanka-zimba,C. Zimba,F,23,185.0,68,M,1014513,EUR,1009584000.0,F,18,18,False,6.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,,,,78.0,23.0,6.8,7.0,3,1.0,4.0,,,,1.0,,1.0,,,,,7.0,13.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,1.0
10437220,away,Newport County,Cameron Norman,Cameron,Norman,cameron-norman,C. Norman,D,2,188.0,8,M,824217,EUR,813456000.0,D,2,2,True,12.0,7.0,7.0,3.0,3.0,5.0,4.0,7.0,4.0,,,,37.0,19.0,7.2,7.0,0,1.0,4.0,,,2.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,
10437220,away,Newport County,Scot Bennett,,,scot-bennett,S. Bennett,D,17,178.0,14,M,44522,EUR,659923200.0,D,17,17,True,9.0,6.0,2.0,,5.0,6.0,1.0,3.0,,,,,27.0,12.0,6.6,3.0,0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
10437220,away,Newport County,Offrande Zanzala,,,offrande-zanzala,O. Zanzala,F,9,185.0,154,M,921846,EUR,847411200.0,F,10,10,True,5.0,5.0,,,3.0,3.0,2.0,2.0,3.0,,,,27.0,11.0,6.7,2.0,1,,2.0,,,,,,1.0,,,,,3.0,5.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,
10437220,away,Newport County,Aaron Wildig,,,aaron-wildig,A. Wildig,M,24,175.0,17,M,72990,EUR,703296000.0,M,24,24,True,5.0,1.0,1.0,,1.0,1.0,,4.0,2.0,,,,12.0,6.0,6.5,4.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437220,away,Newport County,Nick Townsend,Nick,Townsend,nick-townsend,N. Townsend,G,1,181.0,23,M,307656,EUR,783648000.0,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437220,away,Newport County,Tom Stokes,Tom Stokes,,tom-stokes,T. Stokes,M,49,,5,M,1138424,EUR,,F,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437220,away,Newport County,Matthew Dolan,,,matthew-dolan,M. Dolan,M,29,175.0,11,M,306104,EUR,729388800.0,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437220,away,Newport County,Omar Bogle,Omar,Bogle,omar-bogle,O. Bogle,F,9,191.0,48,M,240560,EUR,712022400.0,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437220,away,Newport County,Will Evans,,,will-evans,W. Evans,F,11,185.0,124,M,1067573,EUR,867715200.0,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
