match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAGoal,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,stat_punches
10389845,away,Nantes,Samuel Moutoussamy,Samuel,Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,24.0,22.0,1.0,,10.0,11.0,12.0,13.0,,8.0,,,,89.0,33.0,6.7,2.0,0.0,0.0,0.0110467,0,,,1.0,,3.0,5.0,2.0,,,,,,True,,3.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,
10389845,away,Nantes,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,10,10,False,26.0,20.0,2.0,,7.0,7.0,13.0,22.0,1.0,5.0,,,,90.0,43.0,6.4,13.0,0.1659,0.0,0.0222464,2,,3.0,,,7.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,5.0,2.0,1.0,,1.0,,,,,,,,,,
10389845,away,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,False,13.0,6.0,,,5.0,6.0,1.0,7.0,,1.0,,,,61.0,24.0,6.3,12.0,0.4144,0.4617,0.00074733,2,,,2.0,2.0,5.0,3.0,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,,
10389845,away,Nantes,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,F,29,29,False,23.0,19.0,1.0,1.0,10.0,11.0,11.0,16.0,,3.0,,,,74.0,36.0,7.7,9.0,0.2527,0.489,0.218191,1,,4.0,1.0,,3.0,3.0,1.0,,,2.0,1.0,,,,1.0,,,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,
10389845,away,Nantes,Moussa Sissoko,,,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,True,8.0,4.0,3.0,,2.0,2.0,2.0,6.0,,2.0,,,,29.0,10.0,6.3,5.0,0.0,0.0,0.00136021,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389845,away,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,5.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,,29.0,9.0,6.4,4.0,0.0,0.0,0.00117666,0,,,3.0,,4.0,1.0,,,,1.0,,,,,,,mostafamohamed11,,1.0,1.0,,1.0,,,,,,,,,,,
10389845,away,Nantes,Florent Mollet,,,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,True,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,16.0,5.0,6.6,1.0,0.0,0.0,0.0522872,0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10389845,away,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,,16.0,10.0,6.8,1.0,0.1166,0.1961,0.0146428,1,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,
10389845,away,Nantes,Stredair Appuah,Stredair Appuah,,appuah-stredair,S. Appuah,M,19,185,119,M,1405932,EUR,1088294400,F,33,33,True,3.0,1.0,,,,,1.0,3.0,,1.0,,,,9.0,8.0,7.1,2.0,0.0232,0.0,0.0428275,1,,,,,,3.0,,1.0,,,,,,,1.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,
10389845,away,Nantes,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389845,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389845,away,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389845,away,Nantes,Jaouen Hadjam,Jaouen Hadjam,,jaouen-hadjam,J. Hadjam,D,3,184,9178,M,1049534,EUR,1048636800,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,jaouen.h3,,,,,,,,,,,,,,,,
