match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_goals,captain,stat_blockedScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon
12450945,home,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192.0,769,M,1175856,EUR,963878400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450945,home,Stade de Reims,Ikechukwu Orazi,,,ikechukwu-orazi,I. Orazi,F,73,176.0,157,M,1405845,EUR,1181520000,F,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198.0,4805,M,889590,EUR,938995200,G,1,1,False,34.0,23.0,16.0,6.0,0.0,22.0,29.0,5.0,9.0,,,,1.0,90.0,44.0,6.3,11.0,0.0002414,0,-1.2686,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,,2.0,1.0,1.0,,,,,
12450945,away,Nice,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,D,92,92,False,20.0,18.0,,,1.0,9.0,10.0,15.0,1.0,,,,,45.0,33.0,7.1,6.0,0.0944149,0,,10.0,5.0,,2.0,,1.0,,,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,
12450945,away,Nice,Youssouf Ndayishimiye,,,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183.0,1788,M,985934,EUR,909446400,D,55,55,False,57.0,52.0,5.0,3.0,0.0,34.0,34.0,23.0,6.0,,,,,90.0,63.0,6.7,5.0,0.0126644,0,,18.0,,,2.0,,3.0,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Dante,,,dante,Dante,D,4,188.0,1257,M,3577,EUR,435283200,D,4,4,False,66.0,60.0,5.0,2.0,0.0,41.0,45.0,21.0,2.0,,,,,90.0,79.0,6.5,8.0,0.0137883,0,,19.0,,2.0,4.0,,4.0,,1.0,2.0,2.0,2.0,,2.0,,3.0,,1.0,2.0,,,,,,,,,,,,True,,,,,1.0,,,,
12450945,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173.0,502,M,906075,EUR,973468800,D,26,26,False,47.0,33.0,6.0,1.0,0.0,17.0,22.0,27.0,11.0,,,,,90.0,67.0,6.7,17.0,0.0366571,1,,17.0,2.0,2.0,3.0,,3.0,,,1.0,1.0,,0.3139,1.0,1.0,2.0,,,,,,,1.0,,,0.1923,1.0,1.0,,,,,,,,,1.0,,,
12450945,away,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176.0,11417,M,985923,EUR,938044800,M,6,6,False,66.0,59.0,3.0,,0.0,27.0,28.0,38.0,3.0,,,,,90.0,81.0,7.1,9.0,0.0423192,1,,32.0,,1.0,5.0,,2.0,,,2.0,2.0,1.0,0.2432,2.0,,2.0,,1.0,1.0,,,,1.0,,2.0,0.3557,,,hicham_boudaoui,,,,,,,,1.0,,,
12450945,away,Nice,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181.0,2715,M,845486,EUR,851731200,M,22,22,False,29.0,27.0,,,0.0,14.0,15.0,14.0,2.0,,,,,78.0,42.0,6.8,7.0,0.011671,1,,13.0,,,6.0,,,,,2.0,1.0,3.0,0.0349,4.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,,2.0,0.2372,,,,,,,,,,,,,,
12450945,away,Nice,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185.0,5228,M,930245,EUR,993945600,M,29,29,False,15.0,12.0,,,0.0,4.0,5.0,12.0,4.0,,,,,73.0,28.0,7.6,7.0,0.112694,1,,9.0,2.0,1.0,5.0,,,,,2.0,1.0,1.0,0.0557,5.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,0.2888,2.0,1.0,,1.0,,,,,,,,1.0,,
12450945,away,Nice,Badredine Bouanani,Badredine Bouanani,,badredine-bouanani,B. Bouanani,M,27,177.0,10091,M,1153265,EUR,1102464000,M,19,19,False,36.0,30.0,1.0,1.0,0.0,11.0,11.0,26.0,5.0,,,,,73.0,52.0,7.1,14.0,0.208273,2,,19.0,1.0,,3.0,1.0,,,,,,2.0,0.0973,8.0,1.0,1.0,,1.0,2.0,2.0,3.0,1.0,,,2.0,,2.0,,bouanani,,,1.0,,,,,,1.0,,
12450945,away,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175.0,3842,M,944164,EUR,960508800,M,10,10,False,28.0,22.0,2.0,1.0,1.0,9.0,11.0,18.0,5.0,,,,,90.0,42.0,7.6,10.0,0.330983,3,,13.0,1.0,,5.0,1.0,,,,2.0,1.0,1.0,0.1534,5.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,0.1387,2.0,,,,,,,,,,1.0,1.0,2.0,
12450945,away,Nice,Gaëtan Laborde,,,gaetan-laborde,G. Laborde,F,9,181.0,848,M,149730,EUR,767923200,F,24,24,False,19.0,13.0,1.0,1.0,0.0,7.0,8.0,11.0,3.0,,,,,88.0,39.0,8.5,11.0,0.0114096,4,,6.0,,2.0,8.0,1.0,1.0,,,3.0,2.0,1.0,1.4588,8.0,,,,,4.0,1.0,4.0,1.0,3.0,,2.0,1.3473,,,,2.0,,,,,,,1.0,,,1.0
12450945,away,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186.0,6281,M,1120615,EUR,1085529600,D,33,33,True,13.0,10.0,1.0,,0.0,7.0,8.0,5.0,,,,,,45.0,28.0,6.7,11.0,0.00054041,0,,3.0,,,3.0,,3.0,,,2.0,2.0,3.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Ali Abdi,,,ali-abdi,A. Abdi,M,2,183.0,4213,M,919027,EUR,756345600,D,2,2,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,,,,,17.0,15.0,7.7,3.0,0.0304594,2,,3.0,,1.0,3.0,,4.0,,,1.0,,1.0,0.2458,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,0.7432,1.0,,,1.0,,1.0,,,,,,,,
12450945,away,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,1063235,EUR,1074470400,F,25,25,True,5.0,4.0,1.0,,1.0,2.0,2.0,3.0,1.0,,,,,17.0,10.0,7.2,4.0,0.0954024,0,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,
12450945,away,Nice,Tom Louchet,,,tom-louchet,T. Louchet,M,20,176.0,395,M,1127313,EUR,1052006400,M,20,20,True,5.0,5.0,,,0.0,3.0,3.0,2.0,1.0,,,,,12.0,9.0,6.8,,0.00070693,0,,2.0,,,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179.0,12001,M,997006,EUR,1100908800,F,15,15,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,10.0,2.0,6.7,,0.0008544,0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,youssoufa_10,,,,,,,,,,1.0,
12450945,away,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186.0,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Mohamed Abdelmonem,,,mohamed-abdelmonem,M. Abdelmonem,D,33,183.0,28932,M,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mohamed_abdelmonem66,,,,,,,,,,,
12450945,away,Nice,Issiaga Camara,,,issiaga-camara,I. Camara,M,20,178.0,283,M,1518668,EUR,1107302400,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450945,away,Nice,Bernard Nguene,Bernard Nguene,,bernard-nguene,B. Nguene,F,26,180.0,220,M,2017474,EUR,1154649600,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
