match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_totalOffside
13472705,away,Corinthians,Hugo Souza,,,hugo-souza,H. Souza,G,1,199,25650,M,950454,EUR,917740800,G,1,1,False,30.0,18.0,21.0,9.0,0.0,13.0,17.0,5.0,13.0,,9.0,90.0,42.0,7.8,12.0,0.00113629,0,0.5532,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,hugosouza,,2.0,3.0,4.0,1.0,1.0,,
13472705,away,Corinthians,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5367,M,148155,EUR,698198400,D,5,5,False,48.0,43.0,5.0,2.0,0.0,35.0,37.0,8.0,11.0,,2.0,90.0,60.0,7.2,7.0,0.00816525,0,,,,3.0,1.0,4.0,4.0,1.0,,,,4.0,2.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,
13472705,away,Corinthians,Gustavo Henrique,,,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,False,44.0,39.0,6.0,3.0,0.0,36.0,40.0,3.0,4.0,,6.0,90.0,54.0,7.3,5.0,0.00141692,0,,,,,1.0,3.0,2.0,,,,,7.0,1.0,,,2.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,
13472705,away,Corinthians,Fabrizio Angileri,,,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,False,49.0,41.0,13.0,8.0,0.0,31.0,35.0,10.0,14.0,1.0,3.0,90.0,70.0,7.3,10.0,0.00383251,0,,1.0,,1.0,2.0,2.0,4.0,,,,,7.0,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
13472705,away,Corinthians,Matheuzinho,,,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,M,2,2,False,40.0,32.0,5.0,2.0,0.0,22.0,26.0,10.0,14.0,1.0,4.0,90.0,62.0,7.5,14.0,0.0351102,1,,2.0,1.0,,,2.0,2.0,,1.0,,,3.0,1.0,,1.0,1.0,0.0261,,,1.0,1.0,0.4644,,,,1.0,mateuzinhoo,,,,,,,1.0,
13472705,away,Corinthians,Maycon,,,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,7,7,False,32.0,26.0,4.0,2.0,0.0,14.0,15.0,12.0,17.0,,1.0,75.0,39.0,6.6,9.0,0.0911718,1,,,,1.0,,3.0,2.0,,2.0,1.0,1.0,,1.0,2.0,,,0.0306,,1.0,,1.0,,,True,,,,,,,,,,,
13472705,away,Corinthians,Ryan Gustavo,,,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,False,40.0,37.0,2.0,1.0,0.0,31.0,32.0,6.0,8.0,1.0,9.0,90.0,53.0,6.6,7.0,0.00428162,0,,,,,,9.0,4.0,1.0,3.0,,,1.0,2.0,,2.0,2.0,,,3.0,,1.0,,,,,2.0,,,,,,,,,
13472705,away,Corinthians,Matheus Bidu,,,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,M,21,21,False,29.0,24.0,1.0,,0.0,16.0,19.0,8.0,10.0,1.0,3.0,63.0,42.0,6.6,8.0,0.00746482,0,,,,,,2.0,2.0,,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Gui Negão,,,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,1922597,EUR,1170720000,F,56,56,False,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,63.0,23.0,6.5,7.0,0.00054316,0,,,,3.0,,10.0,5.0,,4.0,1.0,,1.0,1.0,2.0,3.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,
13472705,away,Corinthians,Kayke Ferrari,,,kayke-ferrari,Kayke,F,31,179,2773,M,1411152,EUR,1083110400,F,31,31,False,17.0,15.0,1.0,1.0,0.0,6.0,7.0,9.0,10.0,,1.0,45.0,19.0,6.5,4.0,0.0977131,0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Vitinho,,,vitinho,Vitinho,F,11,178,3973,M,242054,EUR,750124800,F,29,29,False,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,,2.0,45.0,26.0,6.7,11.0,0.107639,0,,5.0,1.0,,,4.0,3.0,,1.0,,,,,2.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0
13472705,away,Corinthians,André Luiz,André Luiz,,andre-luiz,A. Luiz,M,49,181,2342,M,1647612,EUR,1150761600,M,49,49,True,17.0,10.0,,,0.0,5.0,5.0,5.0,12.0,,2.0,45.0,19.0,6.4,8.0,0.0017995,0,,,,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Yuri Alberto,,,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,1.0,45.0,13.0,6.4,5.0,0.0036407,0,,,,2.0,,2.0,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,yurialberto,,,,,,,,
13472705,away,Corinthians,Talles Magno,,,talles-magno,T. Magno,F,43,186,7732,M,985860,EUR,1025049600,F,43,43,True,10.0,6.0,,,0.0,5.0,6.0,1.0,4.0,1.0,3.0,27.0,20.0,6.7,7.0,0.00022665,0,,,,1.0,2.0,4.0,4.0,,2.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,TallesMagico,,,,,,,,
13472705,away,Corinthians,Ángel Romero,,,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,True,16.0,15.0,2.0,2.0,0.0,7.0,7.0,8.0,9.0,,3.0,27.0,22.0,6.5,4.0,0.00437361,0,,1.0,,,1.0,4.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,ÁRomero,,,,,,,,
13472705,away,Corinthians,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,46,46,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,,15.0,6.0,6.7,1.0,0.00068753,0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Felipe Longo,,,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Kauê,Kauê,,kaue,Kauê,G,51,190,1648,M,1382923,EUR,1076198400,G,51,51,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,João Pedro Tchoca,,,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Cacá,,,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,João Vitor,João Vitor,Barros Silva,jacare,Jacaré,D,59,178,970,M,2039254,EUR,1167782400,D,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472705,away,Corinthians,Félix Torres,,,felix-torres,F. Torres,D,4,187,5321,M,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,felix_torres,,,,,,,,
13472705,away,Corinthians,Dieguinho,Diego,da Cruz Lopes,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,1916131,EUR,1189900800,M,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
