match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_goalAssist,stat_goals,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves
10835918,away,TSG Hoffenheim,Munas Dabbur,,,munas-dabbur,M. Dabbur,F,19,182,605,M,114379,EUR,705801600,F,10,10,False,24.0,16.0,1.0,6.0,7.0,19.0,,2.0,,,,90.0,44.0,6.5,19.0,1,1.0,10.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,1.0,,,,,3.0,,,5.0,,,1.0,,,,,,
10835918,away,TSG Hoffenheim,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182,1295,M,66477,EUR,683856000,M,17,17,True,23.0,16.0,3.0,7.0,10.0,13.0,1.0,4.0,,,,45.0,34.0,6.6,11.0,0,3.0,9.0,,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,
10835918,away,TSG Hoffenheim,Finn Ole Becker,,,becker-finn-ole,F. O. Becker,M,25,177,143,M,979821,EUR,960422400,M,20,20,True,13.0,11.0,,5.0,5.0,8.0,,2.0,,,,33.0,20.0,6.7,4.0,0,,6.0,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
10835918,away,TSG Hoffenheim,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4192,M,795761,EUR,876096000,F,19,19,True,4.0,2.0,,1.0,1.0,4.0,,1.0,,,,22.0,11.0,7.2,4.0,1,,2.0,1.0,2.0,2.0,,,,1.0,,,,1.0,,,2.0,,KDolberg,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,
10835918,away,TSG Hoffenheim,Justin Che,Justin Che,,justin-che,J. Che,D,17,186,339,M,1046097,EUR,1069113600,D,24,24,True,6.0,3.0,,3.0,3.0,3.0,,1.0,,,,11.0,12.0,6.1,5.0,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10835918,away,TSG Hoffenheim,Tom Bischof,,,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,6.0,5.0,,2.0,2.0,4.0,,1.0,,,,11.0,10.0,6.2,2.0,0,,3.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10835918,away,TSG Hoffenheim,Luca Philipp,,,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835918,away,TSG Hoffenheim,Ermin Bičakčić,,,ermin-bicakcic,E. Bičakčić,D,,185,531,M,103012,EUR,633139200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835918,away,TSG Hoffenheim,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2177,M,989841,EUR,1015027200,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835918,away,TSG Hoffenheim,Sebastian Rudy,,,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
