match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_aerialLost,stat_penaltyConceded,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon
11369872,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,66.0,57.0,6.0,3.0,21.0,21.0,36.0,45.0,2.0,6.0,1.0,4.0,,,,90.0,79.0,7.3,11.0,0.0539269,2,,4.0,1.0,,,,1.0,,2.0,,,1.0,1.0,3.0,0.1354,,2.0,1.0,,1.0,,True,,,,,,,,,,,,
11369872,away,Club Brugge KV,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,32,32,False,19.0,17.0,2.0,1.0,1.0,1.0,17.0,24.0,,5.0,,2.0,,,,63.0,46.0,6.8,19.0,0.0305816,2,,11.0,,,,,2.0,,1.0,,2.0,,1.0,2.0,0.0518,,9.0,3.0,,,1.0,,6.0,2.0,,0.2751,,1.0,1.0,,,nusaantonio,1.0,
11369872,away,Club Brugge KV,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,19.0,18.0,,,4.0,5.0,14.0,14.0,,1.0,,2.0,,,,90.0,31.0,6.8,8.0,0.0930777,2,,5.0,,,,,,,1.0,,2.0,,3.0,1.0,0.6928,,2.0,,,1.0,2.0,,,1.0,,0.8374,,2.0,,1.0,,,1.0,1.0
11369872,away,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,True,25.0,23.0,2.0,1.0,9.0,9.0,14.0,18.0,,1.0,,,,,,27.0,31.0,6.8,4.0,0.00985235,0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,
11369872,away,Club Brugge KV,Philip Zinckernagel,,,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,True,12.0,10.0,2.0,,2.0,2.0,9.0,13.0,,2.0,,5.0,,,,27.0,22.0,7.1,6.0,0.182647,1,,3.0,,,1.0,,,,1.0,,2.0,1.0,,1.0,0.0854,,,,,,4.0,,3.0,,,,,,1.0,,,,,
11369872,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,6.0,5.0,,,1.0,2.0,4.0,5.0,,2.0,,2.0,,,,27.0,12.0,6.9,2.0,0.127845,2,,,,,,,,,,,,1.0,,2.0,0.0629,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,
11369872,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369872,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369872,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369872,away,Club Brugge KV,Éder Balanta,,,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
