match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,player_firstName,player_lastName,stat_outfielderBlock,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
10437989,away,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,10.0,8.0,,,,3.0,4.0,5.0,6.0,2.0,6.0,,1.0,1.0,,,,,80.0,24.0,6.1,9.0,,2,4.0,8.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,,,,,1.0,,,,1.0,,,,1.0,,,,2.0,2.0,1.0
10437989,away,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,6,177,41,M,153040,EUR,708739200,M,27,27,True,27.0,19.0,4.0,2.0,,9.0,9.0,10.0,18.0,2.0,2.0,,4.0,,,,,,45.0,32.0,6.2,10.0,,0,1.0,3.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10437989,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,D,5,5,True,9.0,8.0,3.0,2.0,,2.0,2.0,7.0,9.0,,1.0,,1.0,1.0,,,,,26.0,15.0,6.2,2.0,,0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
10437989,away,Casa Pia,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170,247,M,359650,EUR,840672000,F,7,7,True,5.0,3.0,,,,1.0,1.0,2.0,4.0,,2.0,,2.0,2.0,,,,,26.0,9.0,6.3,4.0,,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437989,away,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,7.0,6.0,1.0,,,3.0,3.0,3.0,4.0,,,,,,,,,,10.0,9.0,6.1,2.0,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10437989,away,Casa Pia,Cuca,cuca,Cuca,M,13,177,39,M,1093294,EUR,663379200,M,16,16,True,6.0,6.0,,,,2.0,2.0,4.0,5.0,,1.0,,4.0,,,,,,10.0,9.0,6.5,2.0,,0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,Cuca,,,,,,,,,,,,,
10437989,away,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437989,away,Casa Pia,Léo Bolgado,leo-bolgado,L. Bolgado,D,4,190,110,M,1095918,EUR,903571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Léo Bolgado,,,,,,,,,,,,,
10437989,away,Casa Pia,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175,174,M,991929,EUR,930614400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437989,away,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
