match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12530805,away,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,,138165,EUR,776995200,D,22,22,False,,29.0,22.0,5.0,2.0,0.0,10.0,11.0,12.0,18.0,1.0,,,,90.0,46.0,7.0,8.0,0.171346,1,,,3.0,4.0,3.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,,0.0338,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,,21547,EUR,568598400,M,24,24,False,,16.0,7.0,2.0,1.0,0.0,4.0,5.0,3.0,11.0,,,,,89.0,44.0,6.6,13.0,0.00146609,0,,,1.0,2.0,4.0,5.0,,5.0,2.0,3.0,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12530805,away,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,,1484438,EUR,1087776000,M,16,16,False,,41.0,29.0,6.0,1.0,1.0,15.0,19.0,14.0,22.0,12.0,,,,89.0,61.0,6.7,16.0,0.0764883,1,,,4.0,2.0,12.0,6.0,,1.0,3.0,2.0,1.0,1.0,,0.0171,2.0,,1.0,1.0,,4.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,
12530805,away,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,novatus_40,1103597,EUR,1030924800,M,20,20,False,,33.0,26.0,2.0,1.0,0.0,14.0,18.0,12.0,15.0,10.0,,,,90.0,51.0,6.6,12.0,0.00782291,0,,,,,7.0,4.0,,3.0,1.0,2.0,1.0,1.0,,,,,3.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,
12530805,away,Göztepe,Djalma,djalma-silva,Djalma,M,,180.0,97,M,,973933,EUR,779932800,M,66,66,False,,19.0,9.0,6.0,3.0,0.0,2.0,3.0,8.0,18.0,6.0,,,,89.0,50.0,6.1,24.0,0.196002,0,,2.0,3.0,2.0,9.0,7.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,2.0,1.0,,,5.0,,1.0,,,,,,,,,,1.0
12530805,away,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,,827369,EUR,869011200,F,43,43,False,,23.0,15.0,1.0,1.0,0.0,10.0,12.0,7.0,15.0,2.0,,,,69.0,33.0,6.6,15.0,0.0910736,0,,4.0,2.0,2.0,5.0,3.0,,,,,,1.0,,,2.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,
12530805,away,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,,1154637,EUR,1051660800,F,7,7,False,,13.0,8.0,,,0.0,3.0,4.0,5.0,9.0,1.0,,,,69.0,24.0,6.4,9.0,0.00507021,1,,,5.0,2.0,10.0,3.0,,2.0,,,,,,0.0287,,,1.0,,,,4.0,Kuryu Matsuki,,1.0,1.0,1.0,,,,3.0,,,,,,
12530805,away,Göztepe,Rômulo,romulo,Rômulo,F,40,193.0,3722,M,,1133743,EUR,1013126400,F,79,79,False,,26.0,13.0,,,0.0,3.0,4.0,10.0,22.0,5.0,,,,90.0,44.0,7.0,23.0,0.0176549,1,,,5.0,2.0,12.0,5.0,,,,1.0,1.0,1.0,,0.1067,1.0,,,,5.0,2.0,1.0,Rômulo,,5.0,,1.0,1.0,1.0,,1.0,0.6529,,,,,
12530805,away,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,,1170954,EUR,1084233600,M,6,6,True,,13.0,8.0,1.0,1.0,0.0,1.0,3.0,7.0,12.0,,,,,21.0,25.0,7.1,10.0,0.0467322,2,,2.0,,2.0,2.0,3.0,1.0,,1.0,,,,,0.2759,,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,0.8189,,,,,
12530805,away,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,,1009928,EUR,1015459200,F,11,11,True,,4.0,2.0,1.0,,0.0,,1.0,2.0,4.0,,,,,21.0,9.0,6.5,6.0,0.0600208,0,,1.0,2.0,,3.0,1.0,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
12530805,away,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,,1101279,EUR,1061510400,D,4,4,True,,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,,,12.0,7.0,6.7,2.0,0.0196354,0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,,849329,EUR,849139200,M,8,8,True,,10.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,6.0,2.0,,,,12.0,12.0,6.5,3.0,0.00294889,0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,,43605,EUR,616032000,D,12,12,True,,7.0,5.0,4.0,3.0,0.0,3.0,4.0,3.0,4.0,,,,,12.0,11.0,6.7,2.0,0.0161308,0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Emircan Secgin,emircan-secgin,E. Secgin,G,,192.0,20,M,,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,İzzet Furkan Malak,malak-izzet-furkan,İ. F. Malak,M,18,,56,M,,1397819,EUR,1105660800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530805,away,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,,903999,EUR,907977600,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
