match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_keyPass,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed
10385737,away,Leeds United,Illan Meslier,,,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,23.0,12.0,11.0,1.0,12.0,13.0,,10.0,1.0,11.0,1.0,2.0,1.0,1.0,90.0,34.0,6.4,11.0,0.0,0.0,6.88e-05,0,0.154,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
10385737,away,Leeds United,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,25,25,False,47.0,25.0,5.0,,20.0,29.0,5.0,18.0,1.0,7.0,,,,,90.0,66.0,6.1,23.0,0.1042,0.0201,0.0048541,1,,,2.0,1.0,5.0,2.0,,,2.0,,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0
10385737,away,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,64.0,47.0,10.0,3.0,38.0,45.0,9.0,19.0,8.0,7.0,,,,,90.0,75.0,6.7,17.0,0.0,0.0,0.0040166,0,,,2.0,4.0,2.0,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,42.0,34.0,8.0,4.0,28.0,33.0,6.0,9.0,4.0,7.0,,,,,90.0,55.0,6.8,11.0,0.0194,0.0,0.00190192,1,,,,5.0,,6.0,,1.0,3.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,
10385737,away,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,False,38.0,26.0,4.0,1.0,14.0,20.0,12.0,19.0,2.0,3.0,,,,,90.0,71.0,7.6,18.0,0.0848,0.0,0.00899758,1,,1.0,2.0,7.0,4.0,13.0,1.0,,2.0,,,,1.0,6.0,6.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,
10385737,away,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,60.0,51.0,5.0,3.0,28.0,30.0,23.0,30.0,1.0,7.0,,,,,88.0,69.0,7.0,9.0,0.0,0.0,0.0425384,0,,,,,4.0,5.0,,,1.0,1.0,2.0,,,4.0,3.0,2.0,,,,,,,,1.0,,,,,,
10385737,away,Leeds United,Tyler Adams,,,tyler-adams,T. Adams,M,12,175,2918,M,800419,EUR,918950400,M,12,12,False,53.0,38.0,10.0,3.0,25.0,29.0,13.0,24.0,1.0,7.0,,,,,90.0,68.0,6.6,19.0,0.0,0.0,0.0108216,0,,,1.0,,6.0,6.0,1.0,,1.0,1.0,1.0,,1.0,5.0,5.0,3.0,,,3.0,,,,,,,,,,,
10385737,away,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,41.0,28.0,3.0,2.0,15.0,18.0,15.0,25.0,,6.0,,,,,90.0,74.0,6.4,25.0,0.0816,0.0,0.0611981,2,,2.0,3.0,1.0,16.0,10.0,5.0,1.0,,3.0,1.0,,,3.0,,4.0,6.0,3.0,2.0,2.0,,1.0,,2.0,,1.0,,,,
10385737,away,Leeds United,Rodrigo,,,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,M,19,19,False,31.0,25.0,4.0,3.0,14.0,17.0,11.0,15.0,1.0,1.0,,,,,90.0,49.0,8.5,13.0,1.3009,1.5463,0.253519,5,,1.0,3.0,3.0,7.0,4.0,,1.0,,1.0,1.0,,,,,2.0,1.0,,5.0,,3.0,1.0,2.0,3.0,,,,1.0,,
10385737,away,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,28.0,26.0,,,7.0,7.0,21.0,27.0,1.0,5.0,,,,,84.0,53.0,7.5,13.0,0.0,0.0,0.147585,0,,6.0,2.0,,7.0,7.0,3.0,,,1.0,1.0,,,4.0,1.0,,3.0,2.0,3.0,2.0,,,,4.0,,,1.0,1.0,,
10385737,away,Leeds United,Patrick Bamford,,,patrick-bamford,P. Bamford,F,45,185,2242,M,204336,EUR,747187200,F,9,9,False,1.0,1.0,,,1.0,1.0,,,,,,,,,28.0,5.0,6.6,2.0,0.2249,0.0,3.416e-05,2,,,,,1.0,,,1.0,,,1.0,,,,,,,,2.0,,,1.0,,,True,,,,,
10385737,away,Leeds United,Daniel James,,,daniel-james,D. James,M,7,172,4111,M,828639,EUR,879120000,M,20,20,True,10.0,9.0,,,3.0,4.0,6.0,7.0,,3.0,,,,,56.0,20.0,6.4,5.0,0.1181,0.3314,0.00690175,1,,1.0,1.0,,6.0,4.0,,,,1.0,2.0,Daniel_James97,,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,
10385737,away,Leeds United,Mateusz Klich,,,mateusz-klich,M. Klich,M,43,183,2169,M,44900,EUR,645235200,M,43,43,True,5.0,4.0,1.0,,,,4.0,5.0,,,,,,,13.0,7.0,6.9,1.0,0.0,0.0,0.0515001,0,,,1.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,
10385737,away,Leeds United,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,F,23,23,True,7.0,6.0,,,4.0,5.0,2.0,2.0,,,,,,,13.0,8.0,6.6,1.0,0.0,0.0,0.00136676,0,,,,2.0,,2.0,,,,,,Sinisterra29,,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Adam Forshaw,,,adam-forshaw,A. Forshaw,M,28,175,114,M,103117,EUR,686880000,M,4,4,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,9.0,7.0,6.3,,0.0,0.0,0.00034504,0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
10385737,away,Leeds United,Kristoffer Klaesson,,,kristoffer-klaesson,K. Klaesson,G,13,189,151,M,858254,EUR,975283200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Leo Fuhr Hjelde,Leo Fuhr Hjelde,,leo-fuhr-hjelde,L. F. Hjelde,D,5,188,306,M,1097848,EUR,1061856000,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Cody Drameh,,,cody-drameh,C. Drameh,D,18,175,147,M,991577,EUR,1007769600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Crysencio Summerville,,,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,csummerville7,,,,,,,,,,,,,,,,,,
10385737,away,Leeds United,Sam Greenwood,,,sam-greenwood,S. Greenwood,F,90,180,626,M,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
