match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_aerialLost,stat_errorLeadToAShot,stat_aerialWon,stat_challengeLost,stat_lastManTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal
14064464,home,Paris Saint-Germain,Noah Nsoki,Noah Nsoki,,noah-nsoki,N. Nsoki,F,20,,552,M,1937806,EUR,1171929600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Berke Özer,,,berke-ozer,B. Özer,G,1,191.0,3024,M,847494,EUR,959212800,G,1,1,False,33.0,25.0,18.0,0.0,17.0,19.0,14.0,1.0,12.0,2.0,4.0,90.0,46.0,7.8,8.0,0.0058508,59.868964569702,10.0,16.17,6.615,0.6639,0,-0.1916,0.11,0.0,-0.21,0.34,,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175.0,1632,M,1087364,EUR,1027382400,D,22,22,False,19.0,15.0,3.0,0.0,7.0,8.0,11.0,2.0,1.0,,,87.0,42.0,6.0,13.0,0.0341868,204.74194250197,11.0,177.345,38.325,,0,,-0.13,0.31,-0.33,,,1.0,8.0,3.0,6.0,3.0,3.0,1.0,,,,,,,,141.77156758639,5.0,,,,,,,,4.0,,2.0,1.0,1.0,,,,,,,,
14064464,away,Lille,Nathan Ngoy,,,ngoy-nathan,N. Ngoy,D,3,183.0,1994,M,1119487,EUR,1055203200,D,3,3,False,46.0,43.0,9.0,0.0,34.0,35.0,11.0,3.0,3.0,,,90.0,54.0,6.5,3.0,0.0103505,177.74651472786,21.0,67.41,14.49,,0,,0.17,0.06,-0.48,,,7.0,9.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,
14064464,away,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186.0,10320,M,122810,EUR,688089600,D,23,23,False,50.0,45.0,5.0,0.0,38.0,42.0,8.0,1.0,3.0,,,90.0,61.0,6.7,7.0,0.00433753,110.46155496072,15.0,15.015,15.435,,0,,0.12,0.02,-0.15,,aissamandi23,2.0,7.0,,3.0,4.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,
14064464,away,Lille,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173.0,596,M,827519,EUR,874886400,D,15,15,False,39.0,30.0,4.0,0.0,17.0,25.0,14.0,1.0,4.0,,,90.0,65.0,6.4,17.0,0.0131212,132.51641757914,19.0,56.595,24.99,,2,,-0.17,0.06,-0.48,,,1.0,13.0,3.0,5.0,6.0,2.0,,,1.0,3.0,3.0,3.0,,0.4472,35.125488694109,1.0,0.15,,,,,3.0,,,1.0,3.0,,,1.0,0.23,,,1.0,,,
14064464,away,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188.0,7441,M,1391541,EUR,1099440000,M,17,17,False,33.0,28.0,1.0,0.0,14.0,18.0,15.0,1.0,3.0,,,77.0,45.0,6.5,6.0,0.0118941,78.885287893763,10.0,34.44,12.075,,1,,-0.17,-0.03,-0.29,,,1.0,14.0,,2.0,5.0,,,1.0,2.0,2.0,,,,0.0635,,,-0.05,,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,
14064464,away,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187.0,8306,M,368120,EUR,785635200,M,6,6,False,56.0,49.0,1.0,0.0,28.0,30.0,26.0,,3.0,,,90.0,62.0,6.5,7.0,0.0293372,41.130370095372,7.0,22.995,7.455,,0,,0.12,0.06,-0.15,,nabilbentaleb,,21.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
14064464,away,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5410,M,1564180,EUR,1191283200,M,32,32,False,41.0,33.0,1.0,0.0,14.0,17.0,24.0,1.0,7.0,,,90.0,58.0,6.0,15.0,0.0225105,121.6626475922,21.0,10.92,15.33,,0,,-0.36,-0.26,-0.22,,,1.0,19.0,,7.0,2.0,4.0,,,1.0,2.0,1.0,3.0,,,19.448442714007,1.0,,,,,,3.0,,,,,,,,,,,,,,
14064464,away,Lille,Ethan Mbappé,Ethan Mbappé,,ethan-mbappe,E. Mbappé,M,8,180.0,27254,M,1402698,EUR,1167350400,F,8,8,False,21.0,17.0,1.0,0.0,8.0,10.0,11.0,,3.0,,,77.0,34.0,6.2,11.0,0.0064333,86.196350169333,11.0,11.025,10.71,,2,,-0.18,0.01,-0.14,,ethanmbappe,1.0,9.0,2.0,8.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,0.356,,,0.13,,,,,3.0,,1.0,,,,,2.0,0.3145,,1.0,,1.0,,
14064464,away,Lille,Olivier Giroud,,,olivier-giroud,O. Giroud,F,9,192.0,23426,M,39070,EUR,528422400,F,9,9,False,20.0,12.0,2.0,0.0,8.0,11.0,9.0,1.0,1.0,,,77.0,30.0,6.3,13.0,0.00155509,17.127859435749,3.0,-8.4,0.73500000000001,,1,,-0.48,0.07,-0.03,,OGiroud,2.0,4.0,,2.0,2.0,1.0,,1.0,,,,4.0,1.0,0.0641,,,-0.05,True,1.0,,1.0,,,,,1.0,,,,,,1.0,,,1.0,
14064464,away,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2141,M,1138804,EUR,1049932800,F,10,10,False,45.0,42.0,2.0,0.0,19.0,21.0,24.0,,5.0,,,89.0,60.0,6.5,9.0,0.132087,153.74232153367,16.0,86.415,19.845,,0,,0.09,0.28,-0.08,,,2.0,23.0,1.0,8.0,2.0,2.0,,,2.0,1.0,,,2.0,,67.405362608038,4.0,,,,,,2.0,,2.0,,1.0,,,,,,,,,,
14064464,away,Lille,Osame Sahraoui,,,osame-sahraoui,O. Sahraoui,M,11,170.0,7380,M,965357,EUR,992217600,F,11,11,True,11.0,9.0,,0.0,3.0,3.0,8.0,1.0,1.0,,,13.0,12.0,6.5,2.0,0.0161525,24.055021657323,2.0,11.025,15.12,,0,,0.02,0.02,-0.01,,osamesahraoui,,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,
14064464,away,Lille,Marius Sivertsen Broholm,,,broholm-marius-sivertsen,M. S. Broholm,F,14,172.0,809,M,1130111,EUR,1104019200,F,14,14,True,7.0,7.0,,0.0,3.0,3.0,4.0,,1.0,,,13.0,11.0,6.1,2.0,0.141349,10.840479757323,3.0,2.205,4.095,,0,,0.13,0.06,-0.33,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0
14064464,away,Lille,Soriba Diaoune,Soriba Diaoune,,soriba-diaoune,S. Diaoune,F,35,174.0,392,M,1936816,EUR,1187049600,F,35,35,True,7.0,6.0,,0.0,3.0,3.0,4.0,,,,,13.0,9.0,7.1,1.0,0.00616302,22.719511199535,2.0,-5.775,-0.20999999999999,,1,,-0.02,0.1,0.0,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,0.2237,,,0.19,,1.0,,,,,,,,,,1.0,0.3024,,,,,,
14064464,away,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190.0,2781,M,128587,EUR,684633600,D,12,12,True,6.0,6.0,,0.0,2.0,2.0,4.0,,1.0,,,8.0,6.0,6.2,,0.00620078,11.695355035194,2.0,-2.205,3.78,,0,,0.0,0.0,-0.19,,,,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Félix Correia,,,felix-correia,F. Correia,M,27,178.0,1349,M,934498,EUR,980121600,F,27,27,True,2.0,2.0,,0.0,1.0,1.0,1.0,,,,,1.0,2.0,,,0.00514259,,,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Arnaud Bodart,,,bodart-arnaud,A. Bodart,G,16,184.0,410,M,878898,EUR,889574400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Chancel Mbemba,,,chancel-mbemba,C. Mbemba,D,18,182.0,34725,M,238612,EUR,776304000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,chancel22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192.0,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064464,away,Lille,Maxima Goffi,Maxima Goffi,,maxima-goffi,M. Goffi,D,38,,194,M,1937040,EUR,1201046400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
