match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_wonContest,stat_keyPass,captain,stat_goalAssist,stat_shotOffTarget,stat_dispossessed,stat_interceptionWon,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_punches,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
10408584,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,71.0,64.0,11.0,10.0,32.0,33.0,33.0,40.0,7.0,,,,,,90.0,87.0,6.7,15.0,0.156,0.0665,0.0803988,1,,,,2.0,6.0,2.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,2.0,,,,3.0,1.0,,,,,,,1.0,,
10408584,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,26.0,23.0,4.0,3.0,14.0,15.0,9.0,11.0,5.0,,,,,,45.0,37.0,6.6,4.0,0.0,0.0,0.00598365,0,,,,,6.0,5.0,2.0,,,4.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,2.0,,,,,,,,,
10408584,away,Rayo Vallecano,Salvi Sánchez,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,False,10.0,3.0,2.0,1.0,1.0,3.0,2.0,9.0,2.0,,,,,,45.0,24.0,6.4,11.0,0.0435,0.0325,0.0224171,1,,,,2.0,3.0,5.0,,1.0,,2.0,2.0,2.0,1.0,,,,,1.0,,,1.0,,,,,2.0,,,1.0,,,,,,,
10408584,away,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,25.0,22.0,1.0,,5.0,6.0,17.0,19.0,3.0,,,,,,72.0,36.0,6.7,5.0,0.0,0.0,0.0980106,0,,,,,6.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,,,1.0,1.0,,,,,1.0,True,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,17.0,13.0,,,3.0,4.0,10.0,14.0,1.0,,,,,,90.0,29.0,6.7,9.0,0.0603,0.0,0.0371293,2,,,,1.0,4.0,5.0,,4.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,
10408584,away,Rayo Vallecano,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,True,24.0,19.0,2.0,2.0,5.0,7.0,14.0,18.0,6.0,,,,,,45.0,43.0,7.1,10.0,0.0098,0.0,0.078341,1,,,,1.0,4.0,10.0,,2.0,,3.0,3.0,4.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,
10408584,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,True,43.0,35.0,7.0,1.0,18.0,21.0,17.0,22.0,2.0,,,,,,45.0,48.0,6.8,8.0,0.0,0.0,0.110052,0,,,,,3.0,3.0,,,,2.0,2.0,1.0,2.0,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,
10408584,away,Rayo Vallecano,Radamel Falcao,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,,,,,45.0,17.0,6.8,4.0,0.1392,0.0,0.018661,2,,,,,3.0,5.0,,1.0,2.0,2.0,2.0,1.0,,2.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,Falcao,,,,,,
10408584,away,Rayo Vallecano,Bebé,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,9.0,8.0,,,,,9.0,11.0,3.0,,,,,,18.0,20.0,6.9,6.0,0.0405,0.0,0.0776039,2,,,,2.0,1.0,2.0,,1.0,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0
10408584,away,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,,13.0,5.0,6.5,,0.0,0.0,0.00449202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Mario Suárez,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Esteban Saveljich,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,Mario Hernández,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408584,away,Rayo Vallecano,José Pozo,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
