match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_wasFouled,captain,stat_dispossessed,stat_totalTackle,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_wonTackle,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon
13078237,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,False,58.0,42.0,31.0,15.0,0.0,30.0,32.0,12.0,26.0,12.0,,1.0,,3.0,90.0,66.0,6.6,16.0,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Finn Stam,Finn Stam,,finn-stam,F. Stam,D,3,188,78,M,1125984,EUR,1050192000,D,22,22,False,28.0,20.0,5.0,2.0,0.0,10.0,15.0,10.0,13.0,4.0,,,,,72.0,36.0,6.2,10.0,0,,5.0,3.0,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,,,
13078237,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,43.0,39.0,7.0,7.0,0.0,27.0,31.0,13.0,13.0,3.0,,,,,61.0,51.0,6.4,4.0,0,1.0,1.0,1.0,,,,,1.0,4.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,1.0,
13078237,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181,298,M,1121401,EUR,1109289600,D,3,3,False,68.0,62.0,3.0,1.0,0.0,51.0,53.0,11.0,15.0,4.0,,,,,90.0,83.0,7.2,6.0,0,,1.0,7.0,,,,,4.0,2.0,,4.0,3.0,,,,1.0,,1.0,,,2.0,,,,,,2.0,,,
13078237,away,FC Groningen,Marvin Peersman,,,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,48.0,37.0,10.0,6.0,0.0,22.0,28.0,15.0,20.0,10.0,,,,,82.0,68.0,7.1,17.0,1,,2.0,3.0,4.0,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Leandro Bacuna,,,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,M,7,7,False,28.0,19.0,3.0,2.0,0.0,7.0,11.0,12.0,19.0,5.0,,,,,90.0,43.0,7.1,13.0,2,2.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,1.0,,True,,,,1.0,1.0,,,,,,
13078237,away,FC Groningen,Johan Hove,,,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,38.0,27.0,3.0,2.0,0.0,18.0,20.0,9.0,18.0,3.0,,,,,90.0,44.0,6.4,14.0,0,,2.0,,1.0,,,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,
13078237,away,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5610,M,235404,EUR,737424000,M,4,4,False,46.0,40.0,,,0.0,25.0,27.0,15.0,19.0,3.0,,,,,90.0,50.0,6.6,6.0,2,,,4.0,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,
13078237,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177,235,M,1424404,EUR,1094688000,M,14,14,False,14.0,10.0,,,0.0,2.0,3.0,8.0,11.0,,,,,,61.0,21.0,6.6,5.0,1,,1.0,3.0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,
13078237,away,FC Groningen,Brynjólfur Darri Willumsson,,,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,356,M,907520,EUR,966038400,F,9,9,False,14.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,13.0,2.0,,,,,82.0,23.0,7.5,8.0,3,1.0,3.0,5.0,,,,1.0,,,1.0,2.0,,,2.0,1.0,1.0,,2.0,,,1.0,,2.0,,,,1.0,,,1.0
13078237,away,FC Groningen,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176,132,M,876233,EUR,957225600,F,25,25,False,17.0,12.0,1.0,,0.0,5.0,6.0,8.0,14.0,,,,,,72.0,30.0,6.3,10.0,2,3.0,4.0,1.0,,,,1.0,,,2.0,,,,,3.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,1.0,,
13078237,away,FC Groningen,Wouter Prins,,,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,True,9.0,5.0,2.0,,0.0,4.0,4.0,1.0,5.0,1.0,,,,,29.0,16.0,6.1,7.0,0,,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,
13078237,away,FC Groningen,David van der Werff,David van der Werff,,david-van-der-werff,D. v. d. Werff,M,17,180,88,M,1878212,EUR,1093910400,M,46,46,True,10.0,7.0,2.0,1.0,0.0,5.0,5.0,2.0,5.0,1.0,,,,,29.0,14.0,6.4,4.0,0,,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,
13078237,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,18.0,7.0,6.6,1.0,0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
13078237,away,FC Groningen,Romano Postema,,,romano-postema,R. Postema,F,9,175,257,M,992569,EUR,1013040000,F,29,29,True,5.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,,,,,18.0,7.0,6.5,2.0,0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13078237,away,FC Groningen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,8.0,7.0,6.6,3.0,0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,
13078237,away,FC Groningen,Noam Emeran,Noam Emeran,,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,11,11,True,7.0,2.0,,,0.0,,,2.0,8.0,,,,,,8.0,10.0,6.3,8.0,0,1.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Dirk Baron,Dirk Baron,,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Etienne Vaessen,,,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Maxim Mariani,Maxim,Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Sven Bouland,Sven,Bouland,sven-bouland,S. Bouland,D,22,184,67,M,1647694,EUR,1140566400,D,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078237,away,FC Groningen,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186,610,M,1090328,EUR,1053993600,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
