match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,player_sofascoreId,stat_dispossessed,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_penaltyFaced,stat_goalAssist,stat_hitWoodwork,stat_penaltyConceded
11352666,away,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,143334,EUR,774403200,D,2,2,False,62.0,48.0,9.0,4.0,26.0,31.0,22.0,31.0,3.0,15.0,,,,,,,90.0,83.0,6.8,18.0,0.042288,0,,,7.0,2.0,,,,1.0,2.0,4.0,1.0,,1.0,1.0,,,,,victorlindelof,1.0,1.0,,,,,,1.0,,,,,1.0,,
11352666,away,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,359272,EUR,840585600,M,4,4,False,66.0,56.0,4.0,4.0,33.0,39.0,23.0,29.0,1.0,2.0,,,,,,,90.0,82.0,7.4,13.0,0.0216493,1,,3.0,1.0,9.0,,,,1.0,,,5.0,3.0,,1.0,,,0.0241,2.0,sofyanamrabat,1.0,,,,,,1.0,,,,,,,1.0,
11352666,away,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,39,39,False,9.0,8.0,,,7.0,7.0,1.0,2.0,2.0,1.0,,,,,,,63.0,18.0,6.9,3.0,0.00234349,2,,1.0,2.0,3.0,1.0,,,,2.0,,2.0,2.0,2.0,,,1.0,0.0912,,ScottMcTominay,,,,,1.0,0.3684,,1.0,,1.0,,,,,1.0
11352666,away,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,21,21,False,28.0,22.0,,,5.0,7.0,18.0,25.0,,8.0,,,,,,,64.0,47.0,7.2,14.0,0.0579934,2,,,1.0,6.0,,1.0,,,,,,,4.0,5.0,1.0,,0.0526,4.0,Antony,1.0,,,1.0,1.0,0.4736,1.0,,,,,,,,
11352666,away,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,63.0,47.0,9.0,2.0,13.0,14.0,34.0,55.0,3.0,7.0,,,,,,,90.0,90.0,8.2,27.0,0.237513,2,,1.0,4.0,6.0,2.0,2.0,,,,2.0,2.0,,3.0,1.0,2.0,,0.1006,6.0,BrunoFernandes,,5.0,True,,,,2.0,,,,1.0,,1.0,1.0,
11352666,away,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,M,10,10,False,39.0,33.0,3.0,2.0,9.0,9.0,24.0,33.0,,3.0,,,,,,,88.0,54.0,6.7,15.0,0.0505035,2,,2.0,7.0,4.0,,3.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,0.2732,3.0,Rashford,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,
11352666,away,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,1086417,EUR,1044316800,F,11,11,False,8.0,7.0,,,3.0,3.0,4.0,5.0,,1.0,,,,,,,63.0,14.0,6.0,3.0,0.00187337,2,,,4.0,1.0,,1.0,,,,2.0,,,,,1.0,,0.4454,,RHøjlund,2.0,,,,2.0,1.0619,,,2.0,,,,,,
11352666,away,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,191176,EUR,818121600,F,9,9,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,2.0,,,,,,,27.0,14.0,6.4,6.0,0.00122423,0,,,5.0,1.0,,,,,1.0,3.0,1.0,,1.0,,,,,,martial_9,2.0,,,,,,,1.0,,,,,,,
11352666,away,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,105734,EUR,698025600,M,14,14,True,28.0,24.0,3.0,,6.0,6.0,18.0,23.0,1.0,2.0,,,,,,,27.0,31.0,6.7,5.0,0.146156,0,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,chriseriksen8,,,,,,,,,,,,,,,
11352666,away,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,1135873,EUR,1088640000,F,17,17,True,11.0,10.0,2.0,2.0,4.0,4.0,6.0,7.0,,4.0,,,,,,,26.0,21.0,7.0,3.0,0.0138247,2,,,2.0,4.0,,3.0,,1.0,,,,,,2.0,2.0,1.0,0.0842,,AleGarnacho,1.0,,,,,,1.0,1.0,,,,,,,
11352666,away,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,138310,EUR,735696000,D,19,19,True,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,12.0,4.0,6.6,,8.68e-06,0,,,,,,,,,,,,,,,,,,,raphael_varane,,,,,,,,,,,,,,,
11352666,away,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,M,7,7,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,,8.0,4.0,6.4,1.0,4.641e-05,0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,MMount,,,,,,,,,,,,,,,
11352666,away,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,altaybayindir,,,,,,,,,,,,,,,
11352666,away,Manchester United,Donny van de Beek,,,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,donnyvdbeek,,,,,,,,,,,,,,,
11352666,away,Manchester United,Hannibal Mejbri,,,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,hannibal_mj,,,,,,,,,,,,,,,
11352666,away,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,facupellistri,,,,,,,,,,,,,,,
