match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,captain,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_goals,stat_accurateCross,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_penaltyConceded,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated
10389848,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,,181.0,606,M,785876,EUR,832896000,M,14,14,False,14.0,9.0,2.0,1.0,2.0,5.0,9.0,11.0,3.0,3.0,,65.0,30.0,7.0,8.0,0.0,0.0,0.0878166,0,,,,2.0,2.0,,5.0,6.0,,4.0,2.0,,,3.0,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,
10389848,away,Ajaccio,Mickaël Barreto,mickael-barreto,M. Barreto,M,4,174.0,23,M,143904,EUR,664156800,M,4,4,False,38.0,27.0,5.0,3.0,9.0,10.0,18.0,31.0,,3.0,,90.0,55.0,6.2,22.0,0.1788,0.84,0.0150182,3,,,,3.0,1.0,,9.0,2.0,3.0,6.0,2.0,,,,,4.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,
10389848,away,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,7,177.0,69,M,993155,EUR,853372800,M,27,27,False,9.0,8.0,,,2.0,3.0,6.0,6.0,,2.0,,56.0,16.0,6.1,5.0,0.0827,0.0,0.00749185,1,,,,,1.0,,6.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,
10389848,away,Ajaccio,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,188,M,960007,EUR,918604800,F,7,7,False,13.0,8.0,,,5.0,7.0,3.0,6.0,,1.0,,57.0,19.0,6.4,8.0,0.0,0.0,0.0201646,0,,,,,9.0,4.0,13.0,4.0,1.0,,,,,,,3.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,
10389848,away,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,,178.0,82,,74139,EUR,543974400,F,17,17,True,11.0,9.0,,,1.0,1.0,8.0,10.0,,,,34.0,13.0,6.7,2.0,0.0265,0.0,0.0500519,1,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,M,5,5,True,11.0,10.0,,,4.0,4.0,6.0,8.0,,,,33.0,14.0,6.0,4.0,0.0,0.0,0.00164367,0,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Yoann Touzghar,yoann-touzghar,Y. Touzghar,F,,179.0,154,M,128333,EUR,533606400,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,25.0,9.0,6.5,1.0,0.0,0.0,0.00240167,0,,,,,1.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,
10389848,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,True,19.0,15.0,1.0,,7.0,7.0,8.0,12.0,,2.0,,24.0,25.0,6.7,7.0,0.0433,0.0,0.05252,1,,,,,,,3.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0
10389848,away,Ajaccio,Ghjuvanni Quilichini,ghjuvanni-quilichini,G. Quilichini,G,30,182.0,22,M,1133562,EUR,1030838400,G,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,Ghjuvanni Quilichini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Fernand Mayembo,fernand-mayembo,F. Mayembo,D,5,184.0,73,M,857267,EUR,821145600,D,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Anthony Khelifa,khelifa-anthony,A. Khelifa,D,3,,203,M,1459147,EUR,1127174400,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,Anthony,Khelifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Tony Strata,strata-tony,T. Strata,D,66,177.0,281,M,1488511,EUR,1094515200,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389848,away,Ajaccio,Florian Chabrolle,chabrolle-florian,F. Chabrolle,M,,171.0,32,,941170,EUR,891820800,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
