match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside
10385458,away,West Ham United,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,M,5,5,False,31.0,16.0,3.0,7.0,14.0,21.0,2.0,7.0,9.0,,89.0,62.0,7.4,22.0,0.0,0.0,0.181271,0,,,,9.0,4.0,,2.0,5.0,2.0,1.0,3.0,5.0,3.0,,1.0,1.0,,,,3.0,1.0,,,1.0,,,,,,,
10385458,away,West Ham United,Lucas Paquetá,,,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,11,11,False,32.0,25.0,,14.0,17.0,16.0,1.0,5.0,5.0,,74.0,55.0,7.2,13.0,0.474,0.5026,0.0133091,4,,,,11.0,1.0,,,3.0,2.0,,1.0,1.0,,3.0,,,,,,2.0,,1.0,,4.0,,1.0,3.0,1.0,,,
10385458,away,West Ham United,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,47.0,39.0,5.0,15.0,17.0,32.0,1.0,4.0,12.0,,90.0,57.0,7.4,11.0,0.0,0.0,0.0257562,0,,True,3.0,24.0,2.0,,,3.0,,,1.0,3.0,2.0,,2.0,1.0,1.0,,,3.0,,,,,,,,,,,
10385458,away,West Ham United,Emerson Palmieri,,,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,M,33,33,False,36.0,30.0,3.0,16.0,19.0,17.0,1.0,7.0,5.0,,90.0,58.0,7.2,8.0,0.0,0.0,0.0118663,0,,,1.0,14.0,,,1.0,5.0,,,3.0,1.0,1.0,3.0,3.0,2.0,,,,2.0,,3.0,2.0,,,,,,,,
10385458,away,West Ham United,Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,25.0,17.0,4.0,4.0,9.0,20.0,1.0,5.0,7.0,,90.0,43.0,6.8,16.0,0.0,0.0,0.237615,0,,,,14.0,4.0,1.0,4.0,8.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,,,,,2.0,2.0,3.0,,,,,,,
10385458,away,West Ham United,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,F,22,22,False,23.0,18.0,3.0,5.0,7.0,18.0,,3.0,5.0,,74.0,38.0,7.0,11.0,0.1371,0.0,0.0970477,2,,,1.0,14.0,2.0,1.0,1.0,5.0,1.0,,,1.0,,,1.0,2.0,3.0,,2.0,1.0,,2.0,2.0,,,,,,,,1.0
10385458,away,West Ham United,Michail Antonio,,,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,15.0,7.0,2.0,2.0,3.0,14.0,1.0,3.0,2.0,,81.0,28.0,6.2,14.0,0.0515,0.0,0.011761,1,,,,6.0,2.0,1.0,7.0,11.0,,,,,,2.0,1.0,,2.0,,,1.0,,1.0,,2.0,,,1.0,,,,1.0
10385458,away,West Ham United,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,9.0,7.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,,45.0,14.0,6.7,2.0,0.0,0.0,0.00226018,0,,,,4.0,,,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,True,2.0,1.0,1.0,,,2.0,3.0,5.0,,,16.0,8.0,6.8,1.0,0.0,0.0,0.00039882,0,,,,1.0,,,1.0,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,7.0,4.0,1.0,2.0,3.0,4.0,,,2.0,,16.0,8.0,6.4,3.0,0.0,0.0,0.00470006,0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Danny Ings,,,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,3.0,2.0,1.0,1.0,2.0,1.0,,,2.0,,9.0,6.0,6.7,2.0,0.0729,0.0,0.00196357,1,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,
10385458,away,West Ham United,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Joseph Anang,,,joseph-anang,J. Anang,G,94,183,850,M,,970370,EUR,947289600,G,49,49,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Krisztián Hegyi,,,krisztian-hegyi,K. Hegyi,G,47,193,350,M,,983507,EUR,1032825600,G,47,47,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Aaron Cresswell,,,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385458,away,West Ham United,Manuel Lanzini,,,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
