match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_goals,stat_hitWoodwork
10665986,away,Abha,Felipe Caicedo,,,felipe-caicedo,F. Caicedo,F,,185,1058,M,18841,EUR,589420800,F,20,20,False,13.0,8.0,,,3.0,3.0,5.0,10.0,10.0,,1.0,,,78.0,25.0,6.3,9.0,,1,5.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,,2.0,,,,1.0,,2.0,,,,1.0,,,,1.0
10665986,away,Abha,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,893514,EUR,800064000,M,14,14,True,9.0,7.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,,3.0,,,33.0,27.0,7.1,7.0,1.0,0,,1.0,3.0,,,,5.0,,2.0,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,
10665986,away,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188,510,M,836756,EUR,764035200,D,4,4,True,4.0,3.0,1.0,,3.0,3.0,,1.0,2.0,,,,,12.0,6.0,6.4,1.0,,0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
10665986,away,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,952442,EUR,788918400,F,9,9,True,3.0,1.0,,,,2.0,1.0,1.0,6.0,,,,,12.0,5.0,6.1,4.0,,0,1.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,
10665986,away,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175,21,M,1019340,EUR,971222400,D,13,13,True,3.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,9.0,6.0,6.4,2.0,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10665986,away,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,1.0,,1.0,,,9.0,5.0,6.4,1.0,,0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10665986,away,Abha,Mansour Jawhar,,,mansour-jawhar,M. Jawhar,G,1,180,2,M,793872,EUR,795571200,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665986,away,Abha,Ahmad Al Hbeab,Ahmad,Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176,1,M,818761,EUR,725932800,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665986,away,Abha,Mutair Al Zahrani,Mutair Al Zahrani,,mutair-al-zahrani,M. A. Zahrani,M,15,174,8,M,1063645,EUR,782784000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665986,away,Abha,Tayeb Meziani,,,tayeb-meziani,T. Meziani,F,,175,395,M,896711,EUR,825379200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
