match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_wasFouled,captain,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_goodHighClaim,stat_totalOffside
14053827,away,FC Groningen,Etienne Vaessen,,,etienne-vaessen,E. Vaessen,G,1,187.0,465,M,809408,EUR,806716800,G,1,1,False,45.0,29.0,26.0,12.0,0.0,22.0,28.0,7.0,17.0,,11.0,3.0,3.0,,2.0,2.0,90.0,54.0,6.7,16.0,0.00279711,110.20095032148,15.0,84.495187635081,0.2388,0,-0.0512,0.04,0.02,-0.11,-0.07,,,,1.0,,,,,,,,1.0,,,,,,,,,37.087755979118,37.74453551178,1.0,,,,,,,,,2.0,
14053827,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,22.0,17.0,2.0,1.0,0.0,4.0,4.0,13.0,18.0,3.0,2.0,,,,,,62.0,36.0,6.7,10.0,0.156493,52.061257634697,8.0,25.086333151866,,0,,-0.01,0.12,-0.07,,1.0,4.0,1.0,5.0,,1.0,,,1.0,,,,True,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,
14053827,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181.0,296,M,1121401,EUR,1109289600,D,3,3,False,59.0,54.0,1.0,1.0,0.0,29.0,31.0,25.0,28.0,3.0,6.0,,,,,,90.0,67.0,6.5,6.0,0.0575569,185.01706606107,22.0,123.62247054474,,1,,0.32,0.26,-0.35,,4.0,3.0,8.0,4.0,,1.0,,,,3.0,1.0,,,,,1.0,1.0,,0.0137,,29.392262011652,45.895284692827,2.0,-0.04,,1.0,,,1.0,,,,
14053827,away,FC Groningen,Dies Janse,Dies Janse,,janse-dies,D. Janse,D,4,196.0,640,M,1470010,EUR,1137456000,D,4,4,False,47.0,42.0,4.0,1.0,0.0,27.0,30.0,15.0,17.0,3.0,4.0,,,,,,90.0,58.0,6.4,5.0,0.00917532,156.10601629271,15.0,97.782357869367,,0,,0.18,0.18,-0.21,,1.0,1.0,4.0,4.0,,1.0,1.0,,,3.0,,2.0,,,,,,,,,24.168106188051,47.212162938535,2.0,,,,,,,,,,
14053827,away,FC Groningen,Marvin Peersman,,,marvin-peersman,M. Peersman,D,43,185.0,131,M,76160,EUR,666144000,D,43,43,False,32.0,26.0,3.0,,0.0,6.0,7.0,20.0,25.0,3.0,3.0,,,,,,62.0,46.0,6.5,10.0,0.0479842,93.216878242688,14.0,10.879624322033,,0,,0.27,0.04,-0.16,,1.0,,2.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Tygo Land,,,land-tygo,T. Land,M,18,180.0,850,M,1441117,EUR,1136937600,M,18,18,False,63.0,58.0,1.0,1.0,0.0,23.0,23.0,35.0,40.0,,6.0,,,,,,86.0,79.0,6.5,11.0,0.0838465,251.24271209525,32.0,58.468740381025,,1,,0.16,0.15,-0.12,,1.0,1.0,8.0,5.0,4.0,2.0,4.0,4.0,2.0,,1.0,,,,1.0,2.0,,,0.0492,,,,,-0.52,,1.0,,,,1.0,,,
14053827,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177.0,234,M,1424404,EUR,1094688000,M,14,14,False,50.0,47.0,4.0,3.0,0.0,15.0,16.0,32.0,34.0,,7.0,,,,,,90.0,54.0,6.3,3.0,0.0422632,200.56389264211,22.0,96.851941746203,,1,,-0.15,0.2,-0.23,,1.0,,4.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,0.0173,,27.075147460051,56.456228658504,2.0,-0.04,,,,,1.0,,,,
14053827,away,FC Groningen,Younes Taha,Younes Taha,,younes-taha,Y. Taha,M,10,176.0,1453,M,1146623,EUR,1038355200,M,10,10,False,31.0,27.0,4.0,3.0,0.0,8.0,8.0,19.0,23.0,,3.0,,,,,,90.0,65.0,6.1,25.0,0.405161,312.91861989764,27.0,166.03956744045,,2,,0.05,0.38,-0.15,,1.0,,12.0,4.0,1.0,1.0,,,6.0,3.0,3.0,,,,8.0,8.0,4.0,1.0,0.0541,0.305,25.81097113689,153.74288167169,7.0,0.11,2.0,2.0,,,1.0,,,,1.0
14053827,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180.0,457,M,1413536,EUR,1073347200,M,26,26,False,29.0,24.0,,,0.0,6.0,7.0,18.0,22.0,2.0,8.0,,,,,,90.0,49.0,5.4,13.0,0.067491,201.56535796587,20.0,46.427993755639,,0,,-0.89,0.27,-0.15,,8.0,3.0,13.0,5.0,,,1.0,1.0,5.0,3.0,1.0,1.0,,,,1.0,,,,,29.571164582885,74.244529507259,3.0,,,1.0,,,,,,,
14053827,away,FC Groningen,David van der Werff,David van der Werff,,david-van-der-werff,D. v. d. Werff,M,17,180.0,88,M,1878212,EUR,1093910400,M,17,17,False,42.0,34.0,2.0,,0.0,10.0,11.0,24.0,31.0,3.0,2.0,,,,,,86.0,64.0,6.9,19.0,0.186116,231.27161858284,27.0,168.89694252004,,1,,0.19,0.31,-0.01,,1.0,1.0,3.0,5.0,,,2.0,2.0,1.0,,,1.0,,,9.0,3.0,1.0,1.0,0.0474,0.3133,38.75053868603,77.567787466931,4.0,0.18,1.0,,,,,,,,
14053827,away,FC Groningen,Brynjólfur Darri Willumsson,,,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185.0,358,M,907520,EUR,966038400,F,9,9,False,17.0,14.0,,,0.0,4.0,4.0,10.0,13.0,,1.0,,,,,,62.0,27.0,5.8,9.0,0.01633,68.822885139927,7.0,-10.44583050128,,1,,-0.41,-0.02,-0.09,,2.0,,6.0,1.0,2.0,1.0,,,4.0,,2.0,1.0,,,,,,,0.1264,,,,,-0.5,,,,,1.0,,,,1.0
14053827,away,FC Groningen,Tyrique Mercera,Tyrique Mercera,,mercera-tyrique,T. Mercera,D,16,185.0,98,M,1592993,EUR,1071792000,D,16,16,True,13.0,9.0,,,0.0,4.0,4.0,5.0,9.0,1.0,4.0,,,,,,28.0,23.0,5.8,7.0,0.0167102,58.859456350236,7.0,22.41464375911,,0,,-0.36,0.09,-0.18,,2.0,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,12.94638306093,16.22163111404,1.0,,1.0,,,,,,,,
14053827,away,FC Groningen,Wouter Prins,,,wouter-prins,W. Prins,D,2,173.0,77,M,1481249,EUR,1076025600,D,2,2,True,16.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,8.0,4.0,1.0,,,,,,28.0,26.0,6.2,4.0,0.00959656,43.699488919135,9.0,-5.0483953155411,,0,,0.0,-0.44,-0.14,,1.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
14053827,away,FC Groningen,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192.0,705,M,318745,EUR,823132800,F,19,19,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,,,,,,,28.0,10.0,6.4,3.0,0.00801124,10.918932946546,2.0,-9.7737512200929,,0,,-0.09,-0.12,0.13,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
14053827,away,FC Groningen,Nils Eggens,Nils Eggens,,eggens-nils,N. Eggens,F,9,186.0,55,M,1625485,EUR,1112918400,F,57,57,True,2.0,,,,0.0,,1.0,,1.0,,,,,,,,10.0,3.0,6.5,2.0,,,,,,1,,0.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.0352,,,,,-0.13,,,,,1.0,,,,
14053827,away,FC Groningen,Mark Hoekstra,Mark,Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,39,M,2076787,EUR,1139529600,F,69,69,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,,,,,,10.0,8.0,6.4,1.0,0.0017704,13.41278450358,2.0,-0.20351086073918,,0,,-0.02,0.01,-0.09,,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Lovro Štubljar,,,lovro-stubljar,L. Štubljar,G,13,191.0,141,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Elvis Van der Laan,,,elvis-van-der-laan,E. V. D. Laan,D,15,,97,M,1977230,EUR,1204243200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Travis Hernes,Travis Hearnes,,travis-hernes,T. Hernes,M,7,179.0,268,M,1400656,EUR,1131062400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Ryan Metu,,,ryan-metu,R. Metu,F,34,,21,M,2360419,EUR,1219881600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180.0,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053827,away,FC Groningen,Noam Emeran,Noam Emeran,,noam-emeran,N. Emeran,F,23,179.0,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
