match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,captain,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
11407412,away,Sassuolo,Uroš Račić,,,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,6,6,False,33.0,29.0,3.0,1.0,9.0,10.0,6.0,,81.0,50.0,6.5,0.2822,0.0,0.0189477,6,,20.0,23.0,,1.0,5.0,3.0,,2.0,1.0,2.0,1.0,,7.0,1.0,1.0,3.0,,,,,,,1.0,,,1.0,,,2.0,3.0,,,,,,
11407412,away,Sassuolo,Domenico Berardi,,,domenico-berardi,D. Berardi,M,10,185,5071,M,253367,EUR,775699200,M,10,10,False,28.0,20.0,4.0,2.0,2.0,2.0,2.0,,90.0,39.0,7.0,0.9715,0.8635,0.0262225,3,,18.0,27.0,1.0,,5.0,2.0,1.0,,,,,,12.0,,,1.0,,,1.0,,,1.0,2.0,2.0,,3.0,1.0,,,1.0,1.0,,berardi25,,,
11407412,away,Sassuolo,Samu Castillejo,,,samu-castillejo,S. Castillejo,M,70,182,950,M,188405,EUR,790387200,M,20,20,False,37.0,33.0,1.0,,10.0,10.0,3.0,,64.0,55.0,6.8,0.1423,0.0,0.100024,2,,24.0,29.0,2.0,,5.0,4.0,,,,,,2.0,10.0,2.0,,1.0,,,,,,,2.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,,
11407412,away,Sassuolo,Armand Laurienté,,,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,M,45,45,False,29.0,25.0,1.0,,8.0,11.0,6.0,,90.0,44.0,6.5,0.0111,0.0,0.182768,1,,18.0,22.0,4.0,,4.0,,,,1.0,,,2.0,13.0,,,1.0,,,,,,,,3.0,1.0,3.0,,,1.0,,,,,,,
11407412,away,Sassuolo,Andrea Pinamonti,,,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,9,9,False,13.0,10.0,,,4.0,4.0,,,64.0,22.0,6.4,0.0379,0.0,0.00406345,1,,6.0,9.0,,6.0,9.0,4.0,,,,,,4.0,9.0,4.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,
11407412,away,Sassuolo,Nedim Bajrami,,,nedim-bajrami,N. Bajrami,M,14,179,1671,M,825861,EUR,920160000,M,11,11,True,9.0,5.0,,,3.0,3.0,1.0,,26.0,15.0,6.9,0.0,0.0,0.0919307,0,,3.0,8.0,2.0,1.0,2.0,2.0,,,,,,,6.0,,,,,,,,,,,2.0,1.0,2.0,2.0,,1.0,,,,,,,
11407412,away,Sassuolo,Grégoire Defrel,,,gregoire-defrel,G. Defrel,F,92,179,185,M,148566,EUR,677116800,F,92,92,True,5.0,4.0,1.0,,,,1.0,,26.0,10.0,6.5,0.2519,0.0,0.0351048,1,,4.0,5.0,,3.0,7.0,1.0,,,,1.0,,,3.0,,,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,
11407412,away,Sassuolo,Ruan,,,ruan,Ruan,D,4,187,1238,M,914487,EUR,928713600,D,44,44,True,13.0,11.0,,,8.0,9.0,,,9.0,14.0,6.7,0.0,0.0,0.00070626,0,,3.0,4.0,,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Pedro Obiang,,,pedro-obiang,P. Obiang,M,14,192,280,M,46799,EUR,701654400,M,14,14,True,8.0,7.0,1.0,1.0,4.0,4.0,2.0,,9.0,8.0,6.6,0.0,0.0,0.00323325,0,,3.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Gianluca Pegolo,,,gianluca-pegolo,G. Pegolo,G,,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Filippo Missori,,,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Kristian Thorstvedt,,,kristian-thorstvedt,K. Thorstvedt,M,42,187,1387,M,924973,EUR,921283200,M,42,42,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Cristian Volpato,,,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,23,23,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Samuele Mulattieri,,,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,927030,EUR,970876800,F,8,8,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407412,away,Sassuolo,Emil Konradsen Ceide,,,emil-konradsen-ceide,E. K. Ceide,F,35,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
