match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_challengeLost,stat_shotOffTarget,captain,stat_totalContest,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_clearanceOffLine
10385574,home,Arsenal,Cédric Soares,,,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,home,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,28.0,18.0,16.0,6.0,13.0,14.0,5.0,14.0,1.0,2.0,8.0,1.0,3.0,6.0,90.0,45.0,7.1,12.0,0.0,0.0,0.00069065,0,0.2069,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,
10385574,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,27.0,22.0,4.0,1.0,8.0,8.0,15.0,23.0,,1.0,2.0,,,,90.0,51.0,6.5,10.0,0.0,0.0,0.0357007,0,,,2.0,1.0,,,,2.0,1.0,,,,2.0,,4.0,,,,,,,1.0,,,1.0,,,,,
10385574,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,37.0,28.0,7.0,2.0,21.0,25.0,7.0,12.0,2.0,6.0,5.0,1.0,,,90.0,48.0,6.7,10.0,0.0,0.0,0.0020618,0,,,1.0,,1.0,2.0,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,
10385574,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,38.0,28.0,11.0,2.0,21.0,23.0,7.0,15.0,,1.0,8.0,,,,90.0,50.0,7.4,10.0,0.0,0.0,0.00183218,0,,,,,2.0,2.0,,6.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,1.0
10385574,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,False,34.0,25.0,4.0,1.0,14.0,16.0,12.0,21.0,,4.0,2.0,3.0,,,90.0,61.0,6.3,15.0,0.0,0.0,0.0190641,0,,,2.0,,2.0,8.0,1.0,6.0,1.0,3.0,,,3.0,,3.0,2.0,,,,,,1.0,,,,,,,,
10385574,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,39.0,35.0,,,10.0,11.0,25.0,28.0,1.0,5.0,8.0,1.0,,,90.0,56.0,7.0,8.0,0.0,0.0,0.107886,0,,,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,
10385574,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,34.0,26.0,5.0,2.0,13.0,16.0,13.0,18.0,1.0,5.0,4.0,1.0,,,83.0,44.0,6.8,8.0,0.0,0.0,0.00856863,0,,,,,,5.0,,2.0,3.0,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,
10385574,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,23.0,18.0,3.0,3.0,4.0,7.0,14.0,16.0,1.0,3.0,3.0,,,,73.0,29.0,6.3,6.0,0.0,0.0,0.00899135,0,,,1.0,,1.0,7.0,,1.0,,3.0,,,,,,3.0,,True,2.0,2.0,,,,,,,,,,
10385574,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,26.0,17.0,2.0,1.0,4.0,5.0,13.0,26.0,1.0,5.0,4.0,,,,90.0,45.0,6.9,19.0,0.2384,0.1165,0.0225893,1,,,2.0,,,3.0,2.0,,1.0,,1.0,,1.0,1.0,5.0,,,,4.0,3.0,,,,,,,,,,
10385574,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,17.0,15.0,1.0,,3.0,3.0,12.0,14.0,,3.0,,2.0,,,90.0,26.0,6.5,5.0,0.0,0.0,0.00636904,0,,,2.0,,3.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,F,10,10,False,30.0,23.0,1.0,,10.0,10.0,13.0,21.0,2.0,5.0,5.0,1.0,,,73.0,41.0,6.8,10.0,0.1979,0.0553,0.0109201,2,,,,,1.0,7.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,
10385574,away,Aston Villa,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,8.0,7.0,,,1.0,2.0,6.0,7.0,,,,,,,17.0,12.0,6.0,4.0,0.0,0.0,0.0017052,0,,,,,,3.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,
10385574,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,True,10.0,8.0,1.0,1.0,6.0,7.0,2.0,5.0,1.0,1.0,,,,,17.0,14.0,7.1,4.0,0.0151,0.0126,0.00086257,1,,,,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,
10385574,away,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,13.0,2.0,6.5,1.0,0.0,0.0,0.00197117,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,,138546,EUR,766886400,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Tim Iroegbunam,,,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385574,away,Aston Villa,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
