match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox
11352494,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,14,14,False,22.0,18.0,3.0,2.0,7.0,7.0,17.0,,22.0,,8.0,,,,,,90.0,56.0,7.9,11.0,0.0117494,2,,11.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0303,0.3782,,,2.0,,,,,,,,1.0,1.0,5.0,1.0,17.0,14.0,1.0,,,,,,
11352494,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,3.0,2.0,,,2.0,2.0,2.0,,4.0,1.0,1.0,,,,,,70.0,18.0,6.5,6.0,0.00031938,1,,,6.0,1.0,,,1.0,1.0,0.0583,,,,1.0,,2.0,,,,,,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,
11352494,away,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,7,7,True,31.0,30.0,2.0,2.0,15.0,15.0,20.0,1.0,3.0,1.0,3.0,,,,,,45.0,43.0,7.3,3.0,0.0665392,2,,17.0,3.0,3.0,1.0,2.0,,,0.0766,0.2459,2.0,,4.0,2.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,
11352494,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,5.0,5.0,,,2.0,2.0,3.0,,,1.0,1.0,,,,,,20.0,8.0,6.2,2.0,0.0113419,0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,
11352494,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,12.0,11.0,1.0,,6.0,7.0,5.0,,1.0,,2.0,,,,,,14.0,14.0,6.4,1.0,0.00428694,0,,5.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352494,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352494,away,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352494,away,West Ham United,Kaelan Casey,casey-kaelan,K. Casey,D,16,185,229,M,,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Kaelan Casey,,,,,,,,,,,,,,
11352494,away,West Ham United,George Earthy,george-earthy,G. Earthy,M,44,180,404,M,,1212165,EUR,1094342400,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352494,away,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352494,away,West Ham United,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,,1167025,EUR,1098662400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
