match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,captain,stat_lastManTackle,stat_hitWoodwork
12624405,away,Al-Ittihad,Predrag Rajković,,,predrag-rajkovic,P. Rajković,G,1,192,2722,M,,188107,EUR,815097600,G,1,1,False,24.0,20.0,6.0,2.0,0.0,20.0,21.0,,3.0,,,,2.0,9.0,,,,3.0,3.0,,1.0,1.0,90.0,37.0,7.0,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Muhannad Shanqeeti,,,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,,894437,EUR,921196800,D,13,13,False,28.0,23.0,2.0,1.0,1.0,11.0,14.0,12.0,14.0,5.0,6.0,2.0,1.0,2.0,2.0,,,,,,,,69.0,45.0,6.6,10.0,0,,,4.0,,,2.0,2.0,,1.0,,2.0,,,,1.0,2.0,,,,,,,,
12624405,away,Al-Ittihad,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,,881831,EUR,853286400,D,4,4,False,50.0,38.0,9.0,2.0,0.0,32.0,38.0,6.0,12.0,6.0,1.0,1.0,8.0,8.0,,1.0,,,,,,,90.0,65.0,5.8,13.0,0,,,1.0,,2.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,
12624405,away,Al-Ittihad,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4062,M,DaniloP,99545,EUR,684374400,D,2,2,False,30.0,27.0,4.0,2.0,0.0,17.0,18.0,10.0,12.0,1.0,3.0,,4.0,4.0,,,,,,,,,90.0,42.0,6.8,4.0,0,,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,
12624405,away,Al-Ittihad,Hassan Kadesh,,,hassan-kadesh,H. Kadesh,D,15,179,398,M,,847235,EUR,712627200,D,15,15,False,38.0,32.0,3.0,,0.0,17.0,20.0,15.0,18.0,5.0,3.0,2.0,3.0,1.0,2.0,,,,,,,,90.0,52.0,6.4,9.0,0,,,,,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,
12624405,away,Al-Ittihad,N'Golo Kanté,,,ngolo-kante,N. Kanté,M,17,169,44806,M,nglkante,234148,EUR,670204800,M,7,7,False,52.0,46.0,5.0,4.0,0.0,17.0,19.0,29.0,34.0,5.0,7.0,,,8.0,4.0,,,,,,,,90.0,74.0,8.4,9.0,2,1.0,,1.0,,5.0,2.0,1.0,2.0,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,
12624405,away,Al-Ittihad,Fabinho,,,fabinho,Fabinho,M,8,187,9249,M,Fabinho,243585,EUR,751334400,M,8,8,False,55.0,50.0,2.0,2.0,0.0,28.0,30.0,22.0,26.0,4.0,8.0,,1.0,2.0,3.0,,,,,,,,90.0,69.0,7.2,7.0,1,1.0,,1.0,,1.0,2.0,,3.0,,,1.0,,3.0,,1.0,1.0,,,1.0,,,,,
12624405,away,Al-Ittihad,Moussa Diaby,,,diaby-moussa,M. Diaby,M,19,170,7562,M,moussadiaby,855817,EUR,931305600,M,19,19,False,24.0,21.0,,,0.0,6.0,8.0,19.0,26.0,4.0,,,,3.0,,,,,,,,,90.0,43.0,7.0,17.0,0,10.0,4.0,1.0,2.0,,,5.0,1.0,4.0,,,,,,2.0,,,,,,,,,
12624405,away,Al-Ittihad,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14747,M,houssem_aouar,846081,EUR,899164800,M,10,10,False,25.0,21.0,1.0,,0.0,6.0,8.0,15.0,18.0,7.0,6.0,,2.0,2.0,,,,,,,,,90.0,46.0,7.4,10.0,4,1.0,,2.0,,1.0,,3.0,4.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,1.0,3.0,1.0,1.0,,,
12624405,away,Al-Ittihad,Abdulrahman Alobud,,,abdulrahman-alobud,A. Alobud,M,24,174,531,M,,872275,EUR,801964800,M,24,24,False,16.0,13.0,1.0,,1.0,4.0,5.0,11.0,15.0,1.0,6.0,,1.0,2.0,2.0,,,,,,,,69.0,30.0,7.8,6.0,2,4.0,2.0,3.0,1.0,,2.0,,,2.0,,,,2.0,,,2.0,2.0,,,,,,,
12624405,away,Al-Ittihad,Karim Benzema,,,karim-benzema,K. Benzema,F,90,184,194410,M,KBenz9,3306,EUR,566870400,F,9,9,False,32.0,27.0,1.0,1.0,0.0,9.0,9.0,18.0,24.0,3.0,5.0,,,,,,,,,,,,90.0,47.0,7.7,11.0,3,1.0,,5.0,,,,3.0,,2.0,1.0,1.0,,,,1.0,4.0,2.0,,1.0,1.0,1.0,True,,1.0
12624405,away,Al-Ittihad,Fawaz Al-Sagour,,,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,,818572,EUR,830217600,D,27,27,True,9.0,7.0,1.0,,0.0,3.0,3.0,4.0,7.0,1.0,,,2.0,1.0,,,,,,,,,21.0,17.0,6.5,4.0,0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Steven Bergwijn,,,steven-bergwijn,S. Bergwijn,M,34,178,5144,M,StevenBergwijn,361798,EUR,876268800,F,34,34,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,21.0,6.0,6.5,1.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,
12624405,away,Al-Ittihad,Hamed Abdullah Yousef,,,abdullah-yousef-hamed,H. A. Yousef,G,47,195,674,M,,1857290,EUR,1114473600,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,,1134250,EUR,1039478400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Muath Faqeehi,Muath Muath,,muath-faqeehi,M. Faqeehi,D,42,188,464,M,,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Awad Al-Nashri,Awad Al Nashri,,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Abdulaziz Al-Bishi,,,abdulaziz-al-bishi,A. Al-Bishi,M,22,172,241,M,,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12624405,away,Al-Ittihad,Abduleallah Hawsawi,Abduleallah Hawsawi,,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
