match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10433794,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,F,44,44,False,,41.0,29.0,6.0,3.0,18.0,22.0,12.0,22.0,6.0,,88.0,62.0,7.2,24.0,3,,,3.0,1.0,,1.0,8.0,4.0,,5.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,,,,1.0,,,,,,,,
10433794,away,Gaziantep FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1274,M,841012,EUR,833155200,F,25,25,False,,14.0,13.0,,,5.0,5.0,8.0,9.0,,,45.0,26.0,6.3,9.0,0,,,,,4.0,1.0,9.0,3.0,2.0,1.0,4.0,1.0,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,282,M,41999,EUR,612144000,F,9,9,True,,9.0,6.0,,,3.0,4.0,3.0,5.0,3.0,,45.0,13.0,6.6,3.0,0,,,,,6.0,,7.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,
10433794,away,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,M,17,17,True,,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,,33.0,14.0,6.6,1.0,1,,,,,,,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
10433794,away,Gaziantep FK,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,11,11,True,,8.0,6.0,2.0,1.0,5.0,6.0,2.0,3.0,3.0,,20.0,15.0,6.6,2.0,0,,,1.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180,51,M,1014717,EUR,960076800,F,7,7,True,,6.0,5.0,,,3.0,4.0,2.0,2.0,1.0,,19.0,11.0,6.7,3.0,1,,,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,
10433794,away,Gaziantep FK,Alexander Merkel,alexander-merkel,A. Merkel,M,50,179,90,M,143228,EUR,698716800,M,52,52,True,,3.0,3.0,,,3.0,3.0,,,,,15.0,4.0,6.4,,0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,71,196,106,M,934201,EUR,966988800,G,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Alin Toșca,alin-tosca,A. Toșca,D,,181,131,M,110210,EUR,700531200,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433794,away,Gaziantep FK,Onurhan Babuscu,babuscu-onurhan,O. Babuscu,M,30,176,45,M,1031187,EUR,1062720000,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
