match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
14131963,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,,930246,EUR,994204800,F,14,14,False,,18.0,11.0,,,0.0,4.0,4.0,7.0,14.0,3.0,,90.0,31.0,5.8,13.0,0.0569498,76.478850496487,12.0,-38.22,4.62,,2,,-0.25,0.13,-0.03,,,,1.0,,,8.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,2.0,,2.0,,1.0,0.5125,-0.51,3.0,,,,,,1.0,1.0,,,,,,
14131963,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,,1120679,EUR,990230400,F,19,19,False,,13.0,10.0,2.0,,0.0,3.0,3.0,7.0,10.0,4.0,,75.0,21.0,6.4,6.0,0.0145194,42.76745131433,7.0,-27.09,0.94500000000001,,2,,-0.12,0.17,0.15,,,,,,1.0,3.0,2.0,,,,,1.0,1.0,3.0,1.0,,3.0,,,,,0.069,-0.28,,,2.0,,,,,,,,,,,
14131963,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,,1511977,EUR,1045180800,D,22,22,True,,11.0,10.0,3.0,2.0,0.0,6.0,7.0,4.0,4.0,,,34.0,25.0,6.9,5.0,0.00321127,11.937186690971,3.0,-7.56,-0.31500000000001,,1,,-0.05,0.01,0.18,,,,1.0,,1.0,2.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,0.0374,-0.08,,,1.0,,,,,,,,,,,
14131963,away,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,,1087354,EUR,950832000,D,20,20,True,,17.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,12.0,3.0,,34.0,27.0,7.0,7.0,0.0378259,11.599190575783,3.0,-4.2,3.36,,0,,0.1,0.02,0.21,,,,3.0,2.0,1.0,,3.0,,,2.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Ferro,ferro,Ferro,D,4,193,693,M,,357734,EUR,859334400,D,4,4,True,,20.0,16.0,1.0,,0.0,10.0,14.0,6.0,6.0,5.0,,24.0,25.0,6.5,5.0,0.00280556,13.969283985262,2.0,-7.245,2.1,,1,,0.02,0.02,-0.09,,,,,,,4.0,,,,1.0,2.0,,,,1.0,,,2.0,,,,0.0403,0.02,1.0,,1.0,,,,,,,,,,,
14131963,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,,929894,EUR,965347200,F,9,9,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,15.0,5.0,6.3,2.0,0.00019016,4.1671718227114,1.0,-2.205,-2.205,,0,,-0.01,-0.52,0.13,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14131963,away,Estoril Praia,Martin Turk,martin-turk,M. Turk,G,16,190,240,M,,1083104,EUR,1061424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Tiago Parente,tiago-parente,T. Parente,D,5,180,85,M,,1403144,EUR,1074038400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Pizzi,pizzi,Pizzi,M,21,179,1284,M,,77725,EUR,623635200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Patrick de Paula,patrick-de-paula,P. de Paula,M,12,180,1234,M,,1015291,EUR,936748800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131963,away,Estoril Praia,Tiago Brito,tiago-brito,T. Brito,M,90,190,73,M,,1651509,EUR,1082073600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tiago Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
