match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12528189,away,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,,124728,EUR,696902400,D,2,2,False,True,16.0,14.0,,,0.0,10.0,10.0,4.0,8.0,2.0,6.0,,,,,90.0,41.0,6.6,8.0,0.00376639,1,,,,2.0,1.0,3.0,6.0,2.0,1.0,5.0,4.0,1.0,,,1.0,,,,,1.0,,0.0184,,,,,,1.0,,,,,,,,
12528189,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,315,M,,944222,EUR,928022400,D,3,3,False,,16.0,10.0,6.0,1.0,0.0,7.0,8.0,3.0,8.0,11.0,5.0,,,,,90.0,35.0,6.6,8.0,0.016124,0,,,,,2.0,4.0,5.0,1.0,1.0,,,2.0,2.0,4.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0
12528189,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,,904172,EUR,817430400,D,15,15,False,,16.0,8.0,6.0,,0.0,6.0,9.0,2.0,7.0,4.0,1.0,,,,,90.0,26.0,6.2,9.0,0.00107465,0,,,,,3.0,4.0,1.0,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,,929956,EUR,947116800,D,88,88,False,,12.0,9.0,2.0,,0.0,7.0,8.0,2.0,4.0,2.0,,,,,,90.0,39.0,6.8,12.0,0.00132603,0,,,,,2.0,2.0,7.0,,,4.0,2.0,2.0,,,,,,,,3.0,3.0,,,,,,,,1.0,,,,,,,
12528189,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,,1083138,EUR,934848000,M,8,8,False,,30.0,20.0,5.0,,0.0,9.0,12.0,11.0,18.0,4.0,2.0,,,,,90.0,50.0,7.1,12.0,0.00968117,2,,Chandrel Massanga,,,1.0,6.0,4.0,1.0,1.0,2.0,1.0,,3.0,,,,2.0,,,4.0,1.0,0.0509,,2.0,,,2.0,,1.0,,,,,,,
12528189,away,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,,822469,EUR,915840000,M,7,7,False,,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,3.0,,,,,66.0,18.0,6.8,7.0,0.00102121,0,,,,,3.0,7.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,
12528189,away,Hatayspor,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,,982317,EUR,974246400,M,17,17,False,,21.0,17.0,2.0,1.0,0.0,5.0,7.0,12.0,14.0,5.0,2.0,,,,,90.0,38.0,6.8,7.0,0.00906572,1,,,,,1.0,6.0,6.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,,,1.0,,,,2.0,0.0158,,,,,,,,,,,,,,
12528189,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,,862672,EUR,890352000,M,14,14,False,,15.0,10.0,,,1.0,7.0,8.0,3.0,8.0,1.0,3.0,,,,,84.0,28.0,7.1,10.0,0.00173211,0,,,,1.0,1.0,3.0,4.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,
12528189,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,480,M,,1032547,EUR,1046390400,M,77,77,False,,12.0,7.0,3.0,1.0,0.0,3.0,4.0,4.0,8.0,,6.0,,,,,87.0,41.0,7.4,16.0,0.00345548,3,,Joelson Mendes,,,,7.0,9.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,,,3.0,,,3.0,0.3236,1.0506,1.0,,,2.0,,,,1.0,,,,,
12528189,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,,333423,EUR,829440000,F,10,10,False,,17.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,13.0,2.0,3.0,,,,,90.0,26.0,6.7,10.0,0.0459325,1,,,,,6.0,10.0,4.0,2.0,1.0,,,3.0,2.0,3.0,2.0,,,1.0,,,,0.0735,0.6115,,,,,,1.0,1.0,,,,,,
12528189,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,341,M,,837742,EUR,901843200,F,99,99,True,,8.0,4.0,1.0,,0.0,2.0,5.0,2.0,3.0,,1.0,,,,,24.0,15.0,5.8,9.0,0.00075191,0,,,,,4.0,10.0,,3.0,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12528189,away,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,,928333,EUR,951782400,M,18,18,True,,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,13.0,5.0,6.7,1.0,0.00118117,1,,,,,1.0,1.0,3.0,,,,,,,3.0,,,1.0,,,1.0,,0.0191,,,,,,,,,,,,,,
12528189,away,Hatayspor,Jonathan Okoronkwo,jonathan-okoronkwo,J. Okoronkwo,F,10,175,164,M,,1188543,EUR,1063411200,F,11,11,True,,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,10.0,6.0,7.0,1.0,0.00060269,1,,Jonathan Okoronkwo,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,0.0733,,1.0,,,,,,,,,,,,
12528189,away,Hatayspor,Demir Sarıcalı,demir-saricali,D. Sarıcalı,G,34,195,19,M,,1548585,EUR,1104537600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,Demir Saricali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,223,M,,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528189,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,,344225,EUR,788572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
