match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_totalClearance,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_accurateCross,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock
13455809,away,Plymouth Argyle,Darko Gyabi,darko-gyabi,D. Gyabi,M,24,196,544,M,,1067117,EUR,1076976000,M,18,18,False,16.0,15.0,,,0.0,13.0,13.0,2.0,3.0,4.0,,,64.0,28.0,6.7,3.0,0,,,,2.0,,4.0,2.0,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Bali Mumba,mumba-bali,B. Mumba,M,19,168,220,M,,933320,EUR,1002499200,M,2,2,False,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,3.0,,,64.0,19.0,6.4,5.0,0,,,,3.0,,4.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,
13455809,away,Plymouth Argyle,Mustapha Bundu,mustapha-bundu,M. Bundu,F,7,188,743,M,,849623,EUR,857088000,F,15,15,False,16.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,11.0,2.0,,,64.0,25.0,6.8,10.0,0,,,,5.0,3.0,5.0,8.0,,,,,4.0,3.0,,,,,,2.0,,,,2.0,,,,,,3.0,,,
13455809,away,Plymouth Argyle,Jordan Houghton,jordan-houghton,J. Houghton,M,4,183,36,M,,846043,EUR,815529600,M,4,4,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,2.0,,,26.0,10.0,6.3,3.0,0,,,,,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,,978289,EUR,1000684800,M,28,28,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,26.0,4.0,6.3,2.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Michael Baidoo,michael-baidoo,M. Baidoo,F,10,174,621,M,,885863,EUR,926640000,M,30,30,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,26.0,9.0,6.2,5.0,0,,,,1.0,3.0,4.0,3.0,,,,,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,
13455809,away,Plymouth Argyle,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3578,M,puszka.27,867493,EUR,917049600,D,17,17,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,19.0,13.0,6.0,5.0,0,,,,,1.0,4.0,3.0,,,,2.0,,,1.0,,1.0,2.0,,,,,3.0,,,,,,,,,,
13455809,away,Plymouth Argyle,Kornél Szűcs,kornel-szucs,K. Szűcs,D,6,190,471,M,,1008297,EUR,1001289600,D,6,6,True,1.0,,,,0.0,,,,1.0,,,,10.0,5.0,6.3,2.0,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Daniel Grimshaw,grimshaw-daniel,D. Grimshaw,G,32,185,82,M,,851096,EUR,884908800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186,193,M,,87507,EUR,672969600,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Joe Edwards,joe-edwards,J. Edwards,D,8,173,36,M,,72806,EUR,657331200,D,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13455809,away,Plymouth Argyle,Caleb Roberts,caleb-roberts,C. Roberts,M,24,178,41,M,,1150788,EUR,1130112000,M,34,34,True,,,,,,,,,,,,,,,,,0,Caleb Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
