match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_aerialWon,stat_keyPass,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_totalOffside,stat_aerialLost,stat_bigChanceCreated,stat_goals,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_clearanceOffLine
10407230,away,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,False,51.0,46.0,3.0,3.0,16.0,17.0,31.0,37.0,6.0,5.0,2.0,,,,80.0,69.0,7.1,11.0,1,,,,3.0,5.0,1.0,1.0,3.0,1.0,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,1.0,,,,,,1.0
10407230,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,254,M,116604,EUR,724723200,M,8,8,False,61.0,50.0,9.0,6.0,24.0,28.0,26.0,33.0,1.0,7.0,,,,,90.0,74.0,6.2,16.0,0,,,,,5.0,,2.0,,,,,,1.0,,2.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
10407230,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,11,11,False,23.0,18.0,3.0,1.0,8.0,8.0,10.0,16.0,,1.0,,,,,61.0,30.0,6.0,10.0,0,,,,1.0,4.0,,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
10407230,away,Standard Liège,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,19,19,False,33.0,26.0,,,10.0,12.0,16.0,21.0,9.0,3.0,4.0,,,,90.0,61.0,6.0,19.0,3,,,selim_amallah,,13.0,1.0,6.0,8.0,4.0,,2.0,,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,
10407230,away,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,M,7,7,False,35.0,27.0,1.0,,7.0,10.0,20.0,25.0,6.0,3.0,,,,,90.0,60.0,7.1,19.0,3,,,,,4.0,,2.0,4.0,3.0,1.0,1.0,,,,,3.0,2.0,7.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,
10407230,away,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,False,7.0,3.0,,,2.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,61.0,12.0,6.5,5.0,1,,,,,2.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10407230,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,M,20,20,True,19.0,15.0,4.0,2.0,9.0,10.0,6.0,9.0,2.0,2.0,,,,,39.0,30.0,6.7,6.0,0,,,,,4.0,,2.0,1.0,1.0,,,,3.0,,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,
10407230,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,6.0,5.0,,,2.0,2.0,3.0,4.0,3.0,1.0,,,,,29.0,18.0,6.6,3.0,0,Lucas Noubi,,,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10407230,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,586,M,1127335,EUR,1106524800,M,61,61,True,4.0,3.0,,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,29.0,12.0,6.6,5.0,0,Cihan Canak,,,1.0,3.0,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,
10407230,away,Standard Liège,Aleksandar Boljević,aleksandar-boljevic,A. Boljević,M,23,183,252,M,189015,EUR,818726400,M,18,18,True,8.0,4.0,1.0,,2.0,4.0,2.0,8.0,2.0,,1.0,,,,29.0,18.0,6.8,10.0,1,,,,4.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10407230,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,True,3.0,3.0,,,3.0,3.0,,,1.0,2.0,1.0,,,,10.0,4.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407230,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407230,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,956,M,1100456,EUR,1042675200,F,10,10,True,,,,,,,,,,,,,,,,,,,0,Noah Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
