match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_errorLeadToAGoal,stat_wasFouled,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11067549,away,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,11,11,False,16.0,11.0,1.0,,6.0,7.0,5.0,9.0,8.0,2.0,,2.0,,,,,,,75.0,30.0,6.9,12.0,0.9059,1.005,0.015602,2,,,1.0,5.0,2.0,,2.0,2.0,2.0,,,2.0,,,,,2.0,4.0,2.0,,,,,,,,,,1.0,1.0
11067549,away,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,13.0,11.0,,,4.0,4.0,7.0,9.0,4.0,1.0,,,,,,,,,57.0,16.0,7.1,2.0,0.2947,0.035,0.0541138,2,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,
11067549,away,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,False,22.0,16.0,3.0,2.0,9.0,9.0,8.0,14.0,7.0,2.0,,6.0,,,,,,,90.0,47.0,7.5,15.0,0.5789,1.2662,0.0591143,6,,,1.0,8.0,2.0,1.0,4.0,,,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,,,3.0,2.0,,,,1.0,,,1.0
11067549,away,Cruzeiro,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,181,M,922601,EUR,874972800,M,5,5,True,17.0,13.0,1.0,1.0,5.0,6.0,8.0,11.0,6.0,1.0,,4.0,,,,,,,33.0,28.0,6.5,9.0,0.0,0.0,0.012501,0,,,,5.0,,,3.0,1.0,,2.0,,1.0,,3.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,
11067549,away,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,8.0,5.0,,,1.0,2.0,4.0,6.0,1.0,,,1.0,,,,,,,15.0,10.0,6.6,4.0,0.0,0.0,0.0057192,0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11067549,away,Cruzeiro,Henrique Dourado,henrique-dourado,Henrique,F,9,184,370,M,329219,EUR,621820800,F,99,99,True,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,,,,,,,,,,15.0,10.0,6.5,2.0,0.4315,0.0,0.0130499,1,,,,1.0,,,,,1.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,
11067549,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,269,M,1009030,EUR,915753600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Juan Christian,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Juan Christian,,,,,,
11067549,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Robert,,,,,,
11067549,away,Cruzeiro,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Ian Luccas,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067549,away,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
