match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_errorLeadToAShot,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12499447,away,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,,40.0,33.0,9.0,3.0,0.0,22.0,26.0,15.0,6.0,3.0,,,,,90.0,55.0,7.2,8.0,0.00507601,0,,11.0,1.0,2.0,1.0,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
12499447,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,,45.0,33.0,3.0,1.0,0.0,13.0,17.0,28.0,8.0,4.0,,,,,90.0,75.0,7.2,20.0,0.0321508,2,,20.0,,,1.0,4.0,3.0,2.0,2.0,2.0,1.0,,2.0,,,,,,1.0,,,0.1592,1.0,,,1.0,,0.2095,,,,,,
12499447,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,True,35.0,31.0,5.0,3.0,0.0,19.0,20.0,23.0,1.0,5.0,,,,,90.0,50.0,7.3,11.0,0.269603,1,,13.0,8.0,,1.0,2.0,4.0,,,,1.0,,,,3.0,,,1.0,,,2.0,0.0156,2.0,,,1.0,,0.0545,,,,1.0,,
12499447,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,,37.0,32.0,1.0,1.0,0.0,15.0,15.0,25.0,,4.0,,,,,75.0,55.0,7.8,11.0,0.110782,3,,17.0,3.0,,,4.0,3.0,1.0,3.0,1.0,1.0,,,,3.0,,,,1.0,1.0,1.0,0.2008,1.0,,,2.0,,0.2769,1.0,,lovromajer,1.0,,
12499447,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,,41.0,35.0,1.0,,0.0,12.0,13.0,28.0,2.0,3.0,,,,,90.0,56.0,7.3,8.0,0.0717373,1,,23.0,,,1.0,2.0,5.0,1.0,,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,,0.17,1.0,,1.0,,,,,1.0,,,1.0,
12499447,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,F,39,39,False,,22.0,19.0,,,0.0,3.0,4.0,21.0,,2.0,,,,,63.0,36.0,6.8,11.0,0.0534205,2,,16.0,3.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,1.0,,,0.0634,,,1.0,,1.0,,,,,,,
12499447,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,,16.0,10.0,,,0.0,3.0,3.0,13.0,1.0,4.0,,,,,75.0,29.0,7.2,11.0,0.214331,2,,7.0,,2.0,1.0,5.0,3.0,1.0,3.0,,,,2.0,,1.0,,,,,,1.0,0.7965,1.0,,,2.0,,1.1772,1.0,,,,1.0,1.0
12499447,away,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,,36.0,24.0,,,1.0,2.0,5.0,34.0,2.0,5.0,,,,,89.0,58.0,7.8,19.0,0.282218,4,,23.0,3.0,1.0,,4.0,4.0,1.0,2.0,,3.0,2.0,3.0,,3.0,Mohamed El Amine Amoura,,1.0,2.0,,,0.2034,,,1.0,,2.0,,1.0,,amoura9,1.0,,
12499447,away,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,,7.0,7.0,,,0.0,1.0,1.0,7.0,1.0,,,,,,27.0,11.0,6.7,2.0,0.0285167,0,,6.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,,3.0,1.0,,,0.0,,1.0,2.0,,1.0,,,,,15.0,4.0,6.5,3.0,0.014742,0,,1.0,,1.0,,2.0,,,,,,,1.0,,1.0,Bence Dárdai,,,,,,,,,1.0,,,,,,,,,
12499447,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,8.0,6.0,1.0,1.0,0.0,,,8.0,,,,,,,15.0,11.0,6.7,4.0,0.00428597,1,,6.0,,3.0,2.0,3.0,2.0,,,,,,2.0,,,,,,1.0,,,0.0237,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,,0.0,,,,1.0,,,,,,1.0,1.0,,,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Jan Bürger,jan-burger,J. Bürger,D,41,180,49,M,1568511,EUR,1173484800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jan Bürger,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Till Neininger,till-neininger,T. Neininger,D,34,186,35,M,1568542,EUR,1175558400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Till Neininger,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499447,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
