match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_errorLeadToAShot,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyConceded,captain,stat_accurateCross,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_penaltyMiss
14429139,away,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,27.0,21.0,5.0,3.0,0.0,8.0,10.0,17.0,6.0,2.0,2.0,,,,,90.0,46.0,6.9,12.0,0.188172,,0,,0.16,0.23,-0.05,,,,13.0,1.0,,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,
14429139,away,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,23.0,17.0,7.0,4.0,0.0,8.0,12.0,11.0,3.0,1.0,1.0,,,,,90.0,41.0,7.2,7.0,0.0086089,,0,,0.19,0.06,0.31,,,,9.0,,,5.0,,1.0,1.0,5.0,1.0,1.0,,1.0,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,False,23.0,18.0,1.0,1.0,1.0,7.0,8.0,15.0,5.0,1.0,7.0,,,,,90.0,44.0,6.8,12.0,0.146725,,0,,0.16,0.15,-0.08,,,,11.0,5.0,,6.0,1.0,4.0,4.0,,2.0,2.0,1.0,4.0,,1.0,,2.0,1.0,,,,,,,,,,,,4.0,,,,,,,1.0,1.0,,
14429139,away,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,M,70,70,False,16.0,10.0,3.0,,0.0,2.0,5.0,11.0,9.0,4.0,3.0,,,,,87.0,32.0,6.4,9.0,0.0100113,,0,,-0.06,0.08,-0.17,,Muhammad Sawan,,8.0,2.0,,7.0,1.0,3.0,3.0,,,3.0,3.0,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400.0,M,9,9,False,20.0,18.0,,,0.0,6.0,6.0,14.0,10.0,2.0,8.0,,,,,85.0,43.0,5.9,12.0,0.0375553,,3,,-0.09,0.31,-0.22,,,,12.0,2.0,,5.0,2.0,6.0,3.0,,,1.0,1.0,3.0,1.0,1.0,,2.0,,,2.0,0.87,0.8584,-0.96,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0
14429139,away,Al-Kholood,Ramiro Enrique,ramiro-enrique,R. Enrique,F,18,171.0,1218,M,1087010,EUR,988934400.0,F,18,18,False,15.0,10.0,1.0,1.0,0.0,6.0,7.0,8.0,10.0,1.0,3.0,,,,,90.0,35.0,7.4,13.0,0.00178039,,3,,-0.04,0.15,0.16,,Ramiro Enrique,,4.0,,2.0,5.0,1.0,5.0,2.0,3.0,,,,4.0,1.0,2.0,,3.0,,,2.0,0.6539,1.275,0.49,,1.0,,,,,,1.0,,,,,,,1.0,,
14429139,away,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,True,11.0,8.0,2.0,,0.0,5.0,6.0,5.0,3.0,1.0,,,,,,20.0,21.0,6.6,4.0,0.00131612,,0,,0.01,-0.04,-0.06,,Sultan Al Shehri,,3.0,,,2.0,,1.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,F,46,46,True,,,,,0.0,,,,,,,,,,,16.0,4.0,8.0,,,,1,,,0.36,0.15,,,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,0.1219,0.9069,0.51,,,,,,,,1.0,,,,,,,,,
14429139,away,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,6.0,6.0,,,0.0,2.0,2.0,4.0,1.0,,1.0,,,,,14.0,7.0,6.5,,0.00268698,,0,,0.05,0.02,-0.03,,,,4.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,48,,11,M,1473399,EUR,1095552000.0,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Muhannad Al-Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Abdullah Masoud,abdullah-masoud,A. Masoud,F,13,,1,M,1517640,EUR,,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429139,away,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Majed Khalifah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
