match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
10437228,away,Swindon Town,Lewis Ward,,,lewis-ward,L. Ward,G,12,195.0,27,M,858292,EUR,857520000.0,G,12,12,False,55.0,30.0,33.0,10.0,24.0,28.0,6.0,27.0,3.0,14.0,2.0,2.0,1.0,1.0,90.0,72.0,6.1,25.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
10437228,away,Swindon Town,Harrison Minturn,Harrison Minturn,,harrison-minturn,H. Minturn,D,31,188.0,18,M,1133485,EUR,1072396800.0,D,31,31,False,38.0,33.0,5.0,4.0,27.0,28.0,6.0,10.0,2.0,3.0,,,,,77.0,48.0,6.2,7.0,0,,1.0,5.0,3.0,,,3.0,2.0,2.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0
10437228,away,Swindon Town,Cian Harries,,,cian-harries,C. Harries,D,4,185.0,21,M,798304,EUR,859852800.0,D,26,26,False,58.0,51.0,8.0,6.0,43.0,45.0,8.0,13.0,8.0,3.0,,,,,90.0,78.0,7.3,7.0,0,,1.0,1.0,3.0,,,3.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
10437228,away,Swindon Town,Thomas Clayton,,,clayton-thomas,T. Clayton,D,,183.0,46,M,927358,EUR,976924800.0,D,4,4,False,80.0,62.0,20.0,10.0,47.0,54.0,15.0,26.0,3.0,5.0,,,,,90.0,93.0,6.8,20.0,0,,4.0,3.0,6.0,1.0,,3.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10437228,away,Swindon Town,George Cowmeadow,George Cowmeadow,,george-cowmeadow,G. Cowmeadow,F,,180.0,5,M,1133484,EUR,1067817600.0,M,32,32,False,13.0,11.0,1.0,1.0,7.0,8.0,4.0,5.0,1.0,1.0,,,,,69.0,26.0,6.7,4.0,0,,,4.0,3.0,,1.0,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
10437228,away,Swindon Town,Ronan Darcy,,,ronan-darcy,R. Darcy,M,49,177.0,61,M,982593,EUR,991785600.0,M,10,10,False,32.0,27.0,3.0,3.0,13.0,14.0,14.0,18.0,,4.0,,,,,90.0,43.0,6.0,9.0,1,,,7.0,1.0,1.0,3.0,2.0,,,3.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,
10437228,away,Swindon Town,Ricky Aguiar,Ricky Aguiar,,ricky-aguiar,R. Aguiar,M,20,175.0,14,M,1134086,EUR,984787200.0,M,17,17,False,40.0,35.0,7.0,2.0,23.0,25.0,12.0,17.0,1.0,9.0,,,,,90.0,56.0,6.3,11.0,0,2.0,,5.0,4.0,2.0,,1.0,1.0,,,,,,2.0,,2.0,,3.0,,3.0,,,,,,,,,,,
10437228,away,Swindon Town,Jonathan Williams,,,jonathan-williams,J. Williams,M,10,168.0,84,M,94752,EUR,750124800.0,M,8,8,False,31.0,25.0,3.0,,12.0,13.0,13.0,18.0,,5.0,,,,,62.0,48.0,7.0,11.0,0,,,2.0,4.0,1.0,,2.0,1.0,,,True,1.0,,4.0,,1.0,,3.0,,,,,,,,,,,,,
10437228,away,Swindon Town,Tyrese Shade,,,tyrese-shade,T. Shade,F,10,183.0,89,M,876366,EUR,960508800.0,M,28,28,False,33.0,28.0,5.0,2.0,19.0,21.0,9.0,12.0,,7.0,,,,,90.0,56.0,7.0,10.0,1,,1.0,5.0,5.0,,3.0,2.0,3.0,3.0,,,3.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,
10437228,away,Swindon Town,Harry Parsons,,,harry-parsons,H. Parsons,F,7,185.0,5,M,1006179,EUR,1034121600.0,F,29,29,False,13.0,8.0,1.0,1.0,4.0,5.0,4.0,8.0,,2.0,,,,,90.0,30.0,6.4,14.0,0,,,7.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,,6.0,1.0,,,3.0,,1.0,,,,,,,,,,,
10437228,away,Swindon Town,Tomi Adeloye,,,tomi-adeloye,T. Adeloye,F,,187.0,16,M,789157,EUR,824515200.0,F,9,9,False,21.0,14.0,1.0,1.0,4.0,6.0,10.0,15.0,,4.0,,,,,76.0,40.0,6.5,16.0,1,,2.0,10.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,,3.0,,3.0,,,1.0,3.0,,,,1.0,,,,,,,,,
10437228,away,Swindon Town,Anton Dworzak,Anton Dworzak,,anton-dworzak,A. Dworzak,M,,161.0,14,M,1159049,EUR,1109808000.0,M,35,35,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,28.0,10.0,6.4,4.0,0,,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10437228,away,Swindon Town,Mohammad Dabre,Mohammad Dabre,,mohammad-dabre,M. Dabre,M,22,168.0,19,M,1133139,EUR,1043193600.0,M,30,30,True,7.0,6.0,,,4.0,5.0,2.0,2.0,,1.0,,,,,21.0,10.0,6.5,1.0,0,,,1.0,3.0,,1.0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10437228,away,Swindon Town,Oscar Massey,Oscar Massey,,oscar-massey,O. Massey,F,,186.0,3,,1138411,EUR,1075593600.0,F,14,14,True,,,,,,,,,,,,,,,14.0,1.0,6.4,1.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10437228,away,Swindon Town,Solomon Brynn,,,solomon-brynn,S. Brynn,G,31,184.0,58,M,1007050,EUR,972864000.0,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437228,away,Swindon Town,Harvey Fox,Harvey Fox,,harvey-fox,H. Fox,D,,175.0,5,M,1159055,EUR,1095984000.0,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437228,away,Swindon Town,Sonny Hart,,,sonny-hart,S. Hart,D,5,180.0,13,M,1394952,EUR,1147046400.0,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437228,away,Swindon Town,Abu Kanu,Abu Kanu,,abu-kanu,A. Kanu,M,38,,4,M,1394962,EUR,,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
