match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_challengeLost,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_goalAssist,stat_totalContest,stat_keyPass,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,captain,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
11451043,away,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184.0,2440,M,841199,EUR,931219200,F,70,70,False,16.0,10.0,,,1.0,4.0,9.0,12.0,5.0,,12.0,1.0,1.0,2.0,,,,3.0,,,,,,72.0,25.0,6.3,13.0,0.101958,0,,,,,,,,,,,,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,,
11451043,away,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177.0,793,M,180511,EUR,647395200,F,44,44,False,45.0,42.0,5.0,5.0,15.0,17.0,29.0,34.0,2.0,,6.0,2.0,1.0,6.0,,,,1.0,,,,,,80.0,63.0,6.6,11.0,0.14992,2,,1.0,,,1.0,,1.0,0.8051,,,,2.0,2.0,1.0,6.0,2.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,1.0
11451043,away,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,50,175.0,330,M,98461,EUR,762566400,M,50,50,True,20.0,16.0,1.0,,5.0,7.0,12.0,16.0,,,,1.0,,3.0,,,,,,,,,,45.0,29.0,7.9,7.0,0.0638979,2,,,,,,,,0.583,,,1.0,1.0,2.0,,3.0,1.0,,,,1.0,1.0,,2.0,0.988,,1.0,,,
11451043,away,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175.0,29,M,909289,EUR,972518400,M,26,26,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,1.0,,6.0,2.0,,2.0,,,,,,,,,,45.0,17.0,6.6,5.0,0.0247307,3,,2.0,,,,2.0,2.0,0.1067,,,,2.0,,,,,,,,,,2.0,1.0,0.1148,1.0,,,,
11451043,away,Gaziantep FK,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188.0,194,M,387050,EUR,827452800,F,23,23,True,16.0,12.0,1.0,,4.0,4.0,9.0,14.0,1.0,,3.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,45.0,33.0,7.2,8.0,0.0760424,2,,,2.0,,,1.0,2.0,0.1756,,,,4.0,2.0,,2.0,1.0,,,,2.0,,,,,,,,,
11451043,away,Gaziantep FK,Albian Ajeti,albian-ajeti,A. Ajeti,F,23,183.0,402,M,282247,EUR,856915200,F,97,97,True,2.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,18.0,4.0,6.6,2.0,,1,,,,,,,,0.1399,,,,,,,,,,,,,,1.0,,,,,,,
11451043,away,Gaziantep FK,Brayan Riascos,brayan-riascos,B. Riascos,F,94,180.0,239,M,537040,EUR,781747200,F,94,94,True,5.0,1.0,,,1.0,2.0,,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,10.0,8.0,6.9,5.0,4.525e-05,1,,,,,,,,0.0384,,,,,1.0,,,,,,,,,1.0,,,,,,,
11451043,away,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192.0,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,22,177.0,65,M,940367,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179.0,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Onurhan Babuscu,babuscu-onurhan,O. Babuscu,M,30,176.0,45,M,1031187,EUR,1062720000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451043,away,Gaziantep FK,Janio Bikel,janio-bikel,J. Bikel,M,,175.0,105,M,581606,EUR,804297600,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
