match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13128822,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,3,3,False,53.0,52.0,5.0,4.0,0.0,38.0,38.0,14.0,15.0,1.0,3.0,5.0,,,,90.0,62.0,6.8,1.0,0.00535749,0,,,3.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,D,22,22,False,46.0,35.0,10.0,2.0,0.0,20.0,21.0,16.0,32.0,1.0,2.0,3.0,,,,90.0,72.0,7.0,20.0,0.0761069,0,,7.0,2.0,1.0,5.0,2.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,2.0,,,,,,,,,,,
13128822,away,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,False,62.0,59.0,5.0,5.0,1.0,32.0,33.0,27.0,29.0,,2.0,1.0,,,,85.0,67.0,7.4,4.0,0.0510198,0,,,3.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,
13128822,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,44.0,38.0,4.0,3.0,0.0,20.0,21.0,18.0,27.0,1.0,2.0,5.0,,,,68.0,53.0,7.0,10.0,0.0105329,0,,4.0,1.0,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
13128822,away,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,966637,EUR,1031529600,M,23,23,False,23.0,22.0,1.0,1.0,0.0,7.0,7.0,16.0,19.0,,1.0,2.0,,,,68.0,35.0,6.8,7.0,0.493339,1,,3.0,4.0,1.0,,,,,1.0,,1.0,,2.0,3.0,,,1.0,,,1.0,1.0,,0.0462,1.0,,,,,,,,,,,
13128822,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,False,42.0,39.0,2.0,1.0,0.0,10.0,10.0,29.0,33.0,,1.0,3.0,,,,90.0,57.0,6.4,11.0,0.0300235,1,,1.0,7.0,4.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,2.0,1.0,,,,0.0363,,,,1.0,,,,,,,,
13128822,away,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,27.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,17.0,1.0,5.0,1.0,,,,85.0,44.0,7.6,14.0,0.142069,4,,1.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,4.0,,,,2.0,1.0,1.0,2.0,1.0,0.7942,2.0,2.0,0.6653,,,,1.0,1.0,1.0,,,
13128822,away,Valencia,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,17,17,False,18.0,15.0,,,0.0,3.0,3.0,12.0,15.0,2.0,7.0,5.0,,,,90.0,38.0,6.8,11.0,0.0403639,4,,,13.0,1.0,1.0,,,,3.0,3.0,,,8.0,4.0,,,,5.0,2.0,,3.0,1.0,0.8598,1.0,1.0,0.2472,,,,1.0,,,,,
13128822,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,24,24,True,14.0,10.0,1.0,,0.0,7.0,10.0,3.0,4.0,2.0,3.0,,,,,33.0,21.0,6.8,4.0,0.00113682,0,,,2.0,,4.0,1.0,1.0,1.0,,,,,2.0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,True,18.0,14.0,2.0,1.0,0.0,5.0,5.0,9.0,15.0,,,4.0,,,,22.0,23.0,6.7,7.0,0.0732493,1,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0457,1.0,,,1.0,,,,,,,,
13128822,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,790833,EUR,854841600,M,7,7,True,12.0,9.0,2.0,1.0,0.0,,1.0,10.0,12.0,,2.0,1.0,,,,22.0,21.0,6.8,5.0,0.0356511,2,,1.0,2.0,,,,,,2.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,0.141,,,,1.0,,,,,,,,
13128822,away,Valencia,Iker Cordoba,iker-cordoba,I. Córdoba,D,24,190,86,M,1563953,EUR,1131667200,D,38,38,True,3.0,3.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,11.0,5.0,6.7,,0.0291914,0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
13128822,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,D,6,6,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,2.0,2.0,,,,11.0,13.0,7.2,1.0,0.00310913,1,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,0.0629,,1.0,0.5485,,,,,,,,,
13128822,away,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Germán Valera,german-valera,G. Valera,M,11,170,823,M,962710,EUR,1016236800,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Martín Tejón,martin-tejon,M. Tejón,M,10,165,130,M,1462786,EUR,1081728000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128822,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
