match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_challengeLost,player_sofascoreId,captain,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_ownGoals,stat_goalAssist,stat_goals
11392829,away,Clermont Foot,Maxime Gonalons,,,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,33.0,31.0,3.0,2.0,21.0,21.0,10.0,12.0,7.0,,,,69.0,52.0,6.9,5.0,0.00766318,1,,,,2.0,1.0,10.0,7.0,2.0,,1.0,1.0,4.0,3.0,1.0,0.0746,,3.0,2.0,2.0,1.0,,1.0,,1.0,4.0,,,,,,,,,,
11392829,away,Clermont Foot,Johan Gastien,,,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,48.0,32.0,8.0,3.0,19.0,25.0,13.0,24.0,11.0,,,,90.0,68.0,6.6,21.0,0.00827893,0,,1.0,,1.0,1.0,6.0,7.0,1.0,,,4.0,2.0,,4.0,,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,
11392829,away,Clermont Foot,Yohann Magnin,,,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,20.0,17.0,,,8.0,8.0,9.0,12.0,2.0,,,,68.0,36.0,7.0,9.0,0.0140695,1,,,,3.0,1.0,6.0,1.0,,,,1.0,,,,0.0445,,3.0,,,,1.0,3.0,0.2485,2.0,1.0,,,,,,,,,,1.0
11392829,away,Clermont Foot,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,27.0,19.0,4.0,,10.0,16.0,9.0,15.0,8.0,,,,83.0,64.0,6.1,22.0,0.0428449,1,,4.0,,,,8.0,3.0,3.0,,1.0,3.0,2.0,,1.0,0.0106,1.0,,,,,,3.0,,2.0,3.0,,,,,,,,,,
11392829,away,Clermont Foot,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,10,10,False,34.0,34.0,,,10.0,10.0,24.0,27.0,5.0,,,,81.0,56.0,7.4,12.0,0.146166,3,,3.0,,1.0,,10.0,4.0,6.0,,1.0,,1.0,1.0,1.0,0.3181,1.0,,,1.0,2.0,2.0,2.0,0.7073,3.0,1.0,,,,,,,,,,1.0
11392829,away,Clermont Foot,Shamar Nicholson,,,shamar-nicholson,S. Nicholson,F,9,192,765,M,884948,EUR,858384000,F,23,23,False,28.0,17.0,2.0,1.0,8.0,9.0,9.0,19.0,4.0,,,,90.0,44.0,7.2,16.0,0.300944,5,,,,5.0,7.0,7.0,8.0,1.0,1.0,2.0,,,,1.0,0.5513,1.0,2.0,,1.0,,2.0,4.0,0.3245,,,,,,1.0,1.0,1.0,,,1.0,
11392829,away,Clermont Foot,Habib Keita,Habib Keita,,habib-keita,H. Keita,M,8,182,539,M,1082953,EUR,1012867200,M,6,6,True,11.0,9.0,2.0,2.0,5.0,6.0,4.0,5.0,4.0,,,,22.0,17.0,7.0,3.0,0.0206549,0,,,,,,2.0,3.0,2.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Elbasan Rashani,,,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,True,9.0,6.0,1.0,,2.0,3.0,4.0,6.0,2.0,,,,21.0,11.0,6.6,3.0,0.0301295,0,,,,1.0,,2.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Bilal Boutobba,,,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,8,8,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,9.0,8.0,6.7,1.0,0.00123611,0,,,,,,1.0,3.0,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
11392829,away,Clermont Foot,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,True,3.0,,1.0,,,3.0,,,,,,,13.0,6.0,6.6,3.0,,0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Mehdi Zeffane,,,mehdi-zeffane,M. Zeffane,M,,176,821,M,217770,EUR,706233600,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,14.0,3.0,6.5,,0.00030543,0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Massamba Ndiaye,,,ndiaye-massamba,M. Ndiaye,G,16,202,260,M,1177344,EUR,1002412800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Aïman Maurer,,,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Stan Berkani,Stan Berkani,,berkani-stan,S. Berkani,M,24,178,201,M,1477015,EUR,1060732800,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392829,away,Clermont Foot,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
