match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_fouls,player_sofascoreId,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
11352606,away,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191.0,10181,M,843754,EUR,881020800,M,6,6,False,24.0,17.0,7.0,5.0,7.0,10.0,10.0,14.0,8.0,2.0,1.0,5.0,,,90.0,38.0,6.7,8.0,0.00516459,1,,,,1.0,1.0,7.0,,1.0,,,1.0,6.0,4.0,,,,3.0,2.0,ibrahim_sangare,,,,,0.0311,,1.0,,,,,,,,,
11352606,away,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189.0,3653,M,190399,EUR,798163200,M,27,27,False,26.0,19.0,3.0,2.0,6.0,7.0,14.0,22.0,4.0,1.0,1.0,3.0,,,75.0,42.0,6.5,14.0,0.20555,3,,,3.0,,2.0,4.0,1.0,,,,1.0,,,1.0,,,,2.0,divockorigi,1.0,2.0,1.0,3.0,0.4508,1.0,,2.0,,,,,,,,2.0
11352606,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171.0,6974,M,865912,EUR,948931200,M,10,10,False,26.0,16.0,2.0,,5.0,8.0,13.0,26.0,6.0,1.0,1.0,8.0,,,82.0,49.0,8.5,18.0,0.568214,4,,1.0,8.0,1.0,1.0,6.0,2.0,1.0,,1.0,1.0,2.0,1.0,4.0,,,1.0,4.0,Morgangibbs27,2.0,,,2.0,0.4598,2.0,3.0,1.0,,0.2526,,,,,,1.0
11352606,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178.0,10434,M,979232,EUR,1019865600,M,21,21,False,30.0,21.0,3.0,1.0,4.0,8.0,17.0,22.0,3.0,,,4.0,,,90.0,41.0,7.1,10.0,0.0556889,2,,,,,,2.0,1.0,,,,,2.0,1.0,2.0,,,2.0,,anthonyelanga,1.0,,1.0,,0.3992,,,1.0,,,,,,,,1.0
11352606,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191.0,7494,M,50480,EUR,692064000,F,11,11,False,13.0,9.0,,,4.0,4.0,5.0,9.0,3.0,,,,,,75.0,23.0,7.3,9.0,0.504472,1,,,,5.0,3.0,8.0,1.0,1.0,,,,,,1.0,,,1.0,,wodsy39,,2.0,,3.0,0.4937,,,1.0,,0.6137,,,1.0,,,
11352606,away,Nottingham Forest,Felipe,felipe,Felipe,D,,191.0,773,M,242211,EUR,611280000,D,18,18,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,15.0,5.0,6.3,1.0,0.0002705,0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177.0,9224,M,867442,EUR,973555200,F,14,14,True,5.0,5.0,,,,,5.0,7.0,2.0,1.0,1.0,1.0,,,15.0,10.0,6.9,2.0,0.00906572,1,,,2.0,,,,,,,,,1.0,,1.0,,,,,Calteck10,,,1.0,,0.0191,,,,,,,,,,,
11352606,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3183,M,871765,EUR,898992000,M,16,16,True,8.0,8.0,,,1.0,1.0,7.0,7.0,2.0,1.0,,,,,8.0,12.0,6.4,2.0,0.0165741,1,,,,1.0,1.0,5.0,,,,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,0.0497,,,,,,,,,,,
11352606,away,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190.0,1518,M,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188.0,720,M,983066,EUR,1024790400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185.0,5030,M,989056,EUR,1037145600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,gioareyna,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189.0,2529,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177.0,5250,M,1064039,EUR,988502400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Danilo,,,,,,,,,,,,,,,,
11352606,away,Nottingham Forest,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185.0,1511,M,1215904,EUR,1114646400,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
